timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
491437941,491437381,41,0,23697,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
491935509,491934948,41,0,23732,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
492458207,492457648,41,0,23770,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
492958123,492957563,41,0,23806,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
493440715,493440154,41,0,23840,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
493935740,493935178,41,0,23875,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
494453336,494452776,41,0,23912,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
494953350,494952790,41,0,23948,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
495455904,495455344,41,0,23984,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
495951002,495950441,41,0,24019,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
496446022,496445461,41,0,24055,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
496948574,496948014,41,0,24091,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
497448700,497448140,41,0,24126,0,1514,1522,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
497953740,497953171,41,0,24162,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
498456283,498455712,41,0,24198,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
498943810,498943250,41,0,24233,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
499443872,499443312,41,0,24269,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
499948931,499948370,41,0,24305,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
500453999,500453437,41,0,24341,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
500939063,500938501,41,0,24376,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
501439142,501438581,41,0,24411,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
501944184,501943623,41,0,24447,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
502446861,502446300,41,0,24483,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
502946782,502946221,41,0,24519,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
503446852,503446290,41,0,24555,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
503941939,503941377,41,0,24590,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
504439474,504438913,41,0,24626,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
504939551,504938990,41,0,24661,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
505437116,505436555,41,0,24697,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
505947167,505946605,41,0,24733,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
506442208,506441648,41,0,24769,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
506942317,506941757,41,0,24805,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
507439844,507439282,41,0,24840,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
507954892,507954332,41,0,24877,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
508452480,508451899,41,0,24912,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
508955033,508954470,41,0,24948,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
509435086,509434525,41,0,24983,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
509944481,509943918,41,0,25019,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
510440238,510439674,41,0,25054,0,1514,1520,1927,1509,961,961,961,961,964,964,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
