timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
408826654,1693632552400348,366607582,1263422550,62537,80192,0.23400001,0.19563378,0.998,1.3260001,0.53999996,0.79999995,90,93,1.11,0.97900003,-0.52400005,0.155,5.8261704,0,nan,0.0,4,0,1,21,0
409237613,1693632552800349,366607623,1263422527,62513,80168,0.202,0.22567439,0.99600005,1.3210001,0.53999996,0.79999995,90,84,1.026,0.86800003,-0.54800004,-0.043,5.769252,0,nan,0.0,4,0,1,21,0
409837624,1693632553400349,366607651,1263422472,62505,80161,0.18800001,0.19927417,0.99300003,1.3130001,0.53999996,0.79999995,90,84,1.1580001,-0.303,-1.118,0.13100001,4.7015557,0,nan,0.0,4,0,1,21,0
410236628,1693632553800349,366607630,1263422412,62551,80206,0.22900002,0.10571913,0.99200004,1.3080001,0.56,0.79999995,90,79,1.889,-0.89300007,-1.6650001,-0.059000004,4.2904477,0,nan,0.0,4,0,1,20,0
410837645,1693632554400349,366607569,1263422255,62545,80200,0.21900001,0.06082158,0.99000007,1.302,0.56,0.79999995,90,79,3.4480002,-1.391,-3.1550002,0.033,4.281198,0,nan,0.0,4,0,1,20,0
411242671,1693632554800349,366607517,1263422098,62531,80187,0.21200001,0.053680565,0.989,1.3000001,0.56,0.79999995,90,87,4.1000004,-1.391,-3.857,-0.096,4.336426,0,nan,0.0,4,0,1,20,0
411837614,1693632555400349,366607446,1263421842,62592,80247,0.21400002,0.06534373,0.98800004,1.296,0.56,0.79999995,90,87,3.775,-1.273,-3.5540001,0.021000002,4.366075,0,nan,0.0,4,0,1,20,0
412230613,1693632555800349,366607403,1263421697,62627,80283,0.20500001,0.07829686,0.98800004,1.292,0.56,0.79999995,96,91,3.108,-1.057,-2.9220002,0.027,4.362427,0,nan,0.0,4,0,1,20,0
412832613,1693632556400350,366607353,1263421522,62642,80298,0.192,0.10244855,0.98700005,1.2820001,0.58,0.83,96,91,2.388,-0.75600004,-2.265,0.081,4.3801107,0,nan,0.0,4,0,1,19,0
413247612,1693632556800350,366607329,1263421425,62677,80332,0.192,0.12253066,0.98600006,1.276,0.58,0.83,96,88,1.996,-0.588,-1.9070001,0.12200001,4.410469,0,nan,0.0,4,0,1,19,0
413837614,1693632557400350,366607305,1263421310,62771,80426,0.172,0.1773813,0.9850001,1.264,0.58,0.83,96,88,1.4280001,-0.25,-1.406,0.047000002,4.4886165,0,nan,0.0,4,0,1,19,0
414236612,1693632557800350,366607300,1263421253,62817,80472,0.16800001,0.22923468,0.98300004,1.2540001,0.56,0.79999995,97,80,1.0860001,-0.16000001,-1.074,0.055000003,4.5352454,0,nan,0.0,4,0,1,20,0
414833613,1693632558400350,366607299,1263421190,63002,80658,0.17,0.35578135,0.98100007,1.24,0.56,0.79999995,97,80,0.71000004,-0.096,-0.70400006,-0.031000001,4.591311,0,nan,0.0,4,0,1,20,0
415238612,1693632558800350,366607299,1263421156,62979,80634,0.19000001,0.25332686,0.98,1.2370001,0.56,0.79999995,97,86,0.9620001,-0.246,-0.93000007,0.16800001,4.488615,0,nan,0.0,4,0,1,20,0
415840124,1693632559400351,366607272,1263421041,63012,80668,0.215,0.092728466,0.98100007,1.235,0.53999996,0.79999995,97,86,2.6820002,-0.81600004,-2.5540001,0.003,4.41111,0,nan,0.0,4,0,1,21,0
416237612,1693632559800351,366607243,1263420903,63029,80684,0.208,0.06820293,0.98100007,1.2340001,0.53999996,0.79999995,103,94,3.5500002,-1.031,-3.397,-0.075,4.4211082,0,nan,0.0,4,0,1,21,0
416837612,1693632560400351,366607190,1263420663,63035,80691,0.21200001,0.06596559,0.98200005,1.233,0.53999996,0.79999995,103,94,3.6920002,-1.0580001,-3.5370002,-0.09200001,4.4244184,0,nan,0.0,4,0,1,21,0
417236742,1693632560800351,366607149,1263420517,63272,80927,0.193,0.07792737,0.97900003,1.218,0.53999996,0.79999995,103,96,2.851,-1.034,-2.6560001,-0.085,4.3696976,0,nan,0.0,4,0,1,21,0
417830647,1693632561400351,366607097,1263420376,63696,81351,0.21000001,0.13868386,0.975,1.1960001,0.53999996,0.79999995,103,96,1.5380001,-0.78700006,-1.322,0.136,4.232424,0,nan,0.0,4,0,1,21,0
418227614,1693632561800351,366607071,1263420324,63829,81484,0.21200001,0.23017158,0.97400004,1.1830001,0.56,0.79999995,103,81,0.9620001,-0.45100003,-0.85,0.061000004,4.206749,0,nan,0.0,4,0,1,20,0
418836646,1693632562400351,366607052,1263420280,63857,81512,0.21000001,0.5133165,0.97400004,1.177,0.56,0.79999995,103,81,0.45900002,-0.165,-0.42900002,0.095000006,4.2775245,0,nan,0.0,4,0,1,20,0
419232629,1693632562800352,366607048,1263420266,63832,81487,0.19900002,0.65287215,0.97400004,1.177,0.56,0.79999995,103,72,0.23900001,-0.060000002,-0.231,-0.025,4.267925,0,nan,0.0,4,0,1,20,0
419855629,1693632563400352,366607048,1263420257,63825,81480,0.186,0.6528954,0.9760001,1.179,0.56,0.79999995,103,72,0.082,-0.011000001,-0.081,0.035,4.267925,0,nan,0.0,4,0,1,20,0
420237614,1693632563800352,366607048,1263420254,63840,81495,0.24200001,0.65291715,0.97700006,1.1800001,0.56,0.79999995,103,97,0.046000004,-0.027,-0.038000003,0.006,4.267925,0,nan,0.0,4,0,1,20,0
420833618,1693632564400352,366607050,1263420254,63727,81382,0.26500002,0.6529701,0.97800004,1.1830001,0.56,0.79999995,103,97,0.141,0.037,0.136,0.757,4.267925,0,nan,0.0,4,0,1,20,0
421237613,1693632564800352,366607050,1263420262,63437,81092,0.23500001,0.6530519,0.97800004,1.182,0.56,0.79999995,103,89,0.31100002,-0.1,0.29500002,0.88500005,4.267925,0,nan,0.0,4,0,1,20,0
421827614,1693632565400352,366607047,1263420283,63051,80706,0.22500001,0.65315104,0.97900003,1.1830001,0.53999996,0.79999995,103,89,0.30400002,-0.223,0.20600002,0.675,4.267925,0,nan,0.0,4,0,1,21,0
422236612,1693632565800353,366607045,1263420288,62638,80293,0.273,0.75645936,0.98,1.1850001,0.56,0.79999995,103,87,0.117000006,0.025,0.11400001,1.001,3.648112,0,nan,0.0,4,0,1,20,0
422837660,1693632566400353,366607052,1263420288,61937,79592,0.275,0.75658137,0.98,1.189,0.53999996,0.79999995,103,87,0.047000002,0.023000002,-0.041,1.131,3.648112,0,nan,0.0,4,0,1,21,0
423238613,1693632566800353,366607055,1263420284,61430,79085,0.26900002,0.7566691,0.98,1.1910001,0.53999996,0.79999995,104,80,0.083000004,-0.051000003,-0.065000005,1.2360001,3.648112,0,nan,0.0,4,0,1,21,0
423850666,1693632567400353,366607062,1263420276,60662,78317,0.284,0.7567995,0.97900003,1.194,0.53999996,0.79999995,104,80,0.18,0.15,-0.09900001,1.2320001,3.648112,0,nan,0.0,4,0,1,21,0
424232617,1693632567800353,366607067,1263420271,60209,77864,0.29000002,0.75688195,0.97900003,1.1960001,0.56,0.79999995,104,77,0.133,0.104,-0.083000004,1.0840001,3.648112,0,nan,0.0,4,0,1,20,0
424836612,1693632568400353,366607074,1263420264,59533,77188,0.282,0.75699764,0.98100007,1.1980001,0.56,0.79999995,104,77,0.20300001,0.19100001,-0.07,1.105,3.648112,0,nan,0.0,4,0,1,20,0
425241613,1693632568800353,366607075,1263420263,59117,76772,0.26500002,0.75707406,0.98100007,1.1980001,0.53999996,0.79999995,104,88,0.086,-0.026,0.082,1.052,3.648112,0,nan,0.0,4,0,1,21,0
425832612,1693632569400354,366607074,1263420264,58478,76133,0.26900002,0.7571845,0.98100007,1.199,0.53999996,0.79999995,104,88,0.094000004,0.08400001,0.044000003,1.1090001,3.648112,0,nan,0.0,4,0,1,21,0
426234637,1693632569800354,366607072,1263420263,57937,75592,0.26900002,0.757272,0.98100007,1.199,0.53999996,0.79999995,104,90,0.028,0.019000001,-0.021000002,1.2440001,3.648112,0,nan,0.0,4,0,1,21,0
426836626,1693632570400354,366607065,1263420260,57240,74895,0.26500002,0.664792,0.98200005,1.2,0.53999996,0.79999995,104,90,0.081,-0.040000003,0.07,1.1400001,3.4960475,0,nan,0.0,4,0,1,21,0
427237614,1693632570800354,366607062,1263420260,56772,74427,0.266,0.6648814,0.98200005,1.2010001,0.53999996,0.79999995,103,86,0.07,-0.064,-0.028,1.0910001,3.4960475,0,nan,0.0,4,0,1,21,0
427841122,1693632571400354,366607058,1263420258,56039,73694,0.26900002,0.66502243,0.98300004,1.202,0.53999996,0.79999995,103,86,0.11400001,0.039,0.10700001,1.1220001,3.4960475,0,nan,0.0,4,0,1,21,0
428236614,1693632571800354,366607059,1263420261,55556,73211,0.26900002,0.6651163,0.98300004,1.2030001,0.53999996,0.79999995,103,82,0.081,0.059000004,0.055000003,1.1700001,3.4960475,0,nan,0.0,4,0,1,21,0
428836091,1693632572400355,366607058,1263420267,54889,72544,0.25500003,0.6652488,0.98300004,1.2030001,0.53999996,0.79999995,103,82,0.16700001,-0.071,0.15100001,1.042,3.4960475,0,nan,0.0,4,0,1,21,0
429236614,1693632572800355,366607053,1263420270,54478,72133,0.24700001,0.6653366,0.984,1.2040001,0.53999996,0.79999995,104,80,0.192,-0.18200001,0.061000004,1.051,3.4960475,0,nan,0.0,4,0,1,21,0
429836614,1693632573400355,366607045,1263420275,53907,71562,0.23700002,0.6654533,0.984,1.205,0.53999996,0.79999995,104,80,0.24100001,-0.23700002,0.042000003,0.87200004,3.4960475,0,nan,0.0,4,0,1,21,0
430236613,1693632573800355,366607042,1263420276,53535,71190,0.24800001,0.66552615,0.984,1.2040001,0.53999996,0.79999995,104,86,0.12100001,-0.115,0.038000003,0.91400003,3.4960475,0,nan,0.0,4,0,1,21,0
430835639,1693632574400355,366607037,1263420281,52940,70595,0.24000001,0.6656434,0.984,1.205,0.53999996,0.79999995,104,86,0.216,-0.209,0.054,0.93600005,3.4960475,0,nan,0.0,4,0,1,21,0
431235614,1693632574800355,366607038,1263420282,52490,70146,0.26200002,0.66572946,0.984,1.2060001,0.53999996,0.79999995,104,73,0.031000001,-0.0050000004,0.031000001,1.049,3.4960475,0,nan,0.0,4,0,1,21,0
431835614,1693632575400355,366607040,1263420286,51748,69403,0.27800003,0.66587466,0.9850001,1.2080001,0.53999996,0.79999995,104,73,0.185,0.171,0.07,1.184,3.4960475,0,nan,0.0,4,0,1,21,0
432224613,1693632575800356,366607044,1263420286,51271,68926,0.268,0.66597223,0.9850001,1.2090001,0.53999996,0.79999995,103,89,0.035,0.035,0.002,1.156,3.4960475,0,nan,0.0,4,0,1,21,0
432839625,1693632576400356,366607049,1263420288,50596,68251,0.275,0.6661079,0.98600006,1.21,0.53999996,0.79999995,103,89,0.120000005,0.115,0.034,1.042,3.4960475,0,nan,0.0,4,0,1,21,0
433241613,1693632576800356,366607052,1263420288,50130,67785,0.266,0.66619563,0.98600006,1.2110001,0.53999996,0.79999995,104,92,0.057000004,0.011000001,0.056,1.033,3.4960475,0,nan,0.0,4,0,1,21,0
433845765,1693632577400356,366607052,1263420291,49431,67086,0.25500003,0.66633165,0.98700005,1.213,0.53999996,0.79999995,104,92,0.11800001,-0.115,-0.029000001,1.105,3.4960475,0,nan,0.0,4,0,1,21,0
434237614,1693632577800356,366607052,1263420290,48974,66629,0.26000002,0.6664229,0.98700005,1.215,0.53999996,0.79999995,104,78,0.081,-0.071,-0.039,1.049,3.4960475,0,nan,0.0,4,0,1,21,0
434838614,1693632578400356,366607050,1263420286,48266,65921,0.26200002,0.66656935,0.98800004,1.2140001,0.56,0.79999995,104,78,0.033,-0.001,-0.033,1.2110001,3.4960475,0,nan,0.0,4,0,1,20,0
435235613,1693632578800357,366607050,1263420284,47791,65446,0.259,0.66666245,0.989,1.215,0.56,0.79999995,104,72,0.075,-0.074,-0.006,1.0860001,3.4960475,0,nan,0.0,4,0,1,20,0
435834633,1693632579400357,366607049,1263420285,47083,64738,0.24900001,0.66679764,0.99000007,1.217,0.56,0.79999995,104,72,0.156,-0.15300001,-0.031000001,1.052,3.4960475,0,nan,0.0,4,0,1,20,0
436237613,1693632579800357,366607049,1263420285,46624,64279,0.26000002,0.66688466,0.99000007,1.218,0.58,0.83,104,87,0.08400001,-0.08400001,0.007,1.07,3.4960475,0,nan,0.0,4,0,1,19,0
436836613,1693632580400357,366607053,1263420281,45905,63560,0.252,0.56352997,0.99000007,1.2190001,0.56,0.79999995,104,87,0.17300001,-0.096,-0.14400001,1.0680001,3.5679533,0,nan,0.0,4,0,1,20,0
437244612,1693632580800357,366607057,1263420276,45413,63068,0.266,0.56364673,0.99100006,1.22,0.56,0.79999995,104,88,0.156,0.031000001,-0.15300001,1.2340001,3.5679533,0,nan,0.0,4,0,1,20,0
437832613,1693632581400357,366607063,1263420270,44676,62332,0.26700002,0.5638206,0.99100006,1.2210001,0.56,0.79999995,104,88,0.052,0.051000003,-0.011000001,1.1570001,3.5679533,0,nan,0.0,4,0,1,20,0
438236768,1693632581800357,366607066,1263420269,44240,61895,0.27400002,0.5639246,0.99100006,1.2210001,0.58,0.83,104,84,0.068,0.066,0.017,1.065,3.5679533,0,nan,0.0,4,0,1,19,0
438836763,1693632582400358,366607070,1263420269,43565,61220,0.26900002,0.5640834,0.99200004,1.2210001,0.56,0.82,104,84,0.032,0.024,-0.021000002,1.0860001,3.5679533,0,nan,0.0,4,0,1,20,0
439238613,1693632582800358,366607072,1263420272,43101,60756,0.268,0.5641939,0.99300003,1.2210001,0.56,0.79999995,104,86,0.15400001,0.071,0.13700001,1.194,3.5679533,0,nan,0.0,4,0,1,20,0
439832613,1693632583400358,366607073,1263420278,42439,60094,0.259,0.56435096,0.99300003,1.222,0.56,0.79999995,104,86,0.059000004,-0.059000004,0.006,1.095,3.5679533,0,nan,0.0,4,0,1,20,0
440232613,1693632583800358,366607071,1263420277,42001,59656,0.263,0.5644571,0.994,1.222,0.58,0.83,104,86,0.043,-0.040000003,-0.015000001,1.116,3.5679533,0,nan,0.0,4,0,1,19,0
440837619,1693632584400358,366607069,1263420274,41349,59004,0.22800002,0.31607404,0.99500006,1.223,0.56,0.79999995,104,86,0.448,-0.42800003,-0.13100001,0.897,3.469579,0,nan,0.0,4,0,1,20,0
441239612,1693632584800358,366607066,1263420274,40912,58567,0.25800002,0.6397337,0.99500006,1.223,0.58,0.83,104,94,0.089,-0.07700001,0.046000004,1.0450001,3.4050462,0,nan,0.0,4,0,1,19,0
441839613,1693632585400359,366607059,1263420275,40306,57961,0.25100002,0.63987225,0.99600005,1.223,0.58,0.83,104,94,0.15200001,-0.15,-0.028,1.0710001,3.4050462,0,nan,0.0,4,0,1,19,0
442235629,1693632585800359,366607058,1263420276,39867,57522,0.23700002,0.75436777,0.99600005,1.223,0.56,0.82,104,82,0.23900001,-0.23700002,0.029000001,0.94200003,3.243524,0,nan,0.0,4,0,1,20,0
442832612,1693632586400359,366607056,1263420283,39257,56912,0.26200002,0.75447875,0.99600005,1.223,0.53999996,0.79999995,104,82,0.134,-0.023000002,0.132,1.0270001,3.243524,0,nan,0.0,4,0,1,21,0
443236632,1693632586800359,366607055,1263420287,38809,56464,0.252,0.7545568,0.99600005,1.2240001,0.56,0.79999995,104,89,0.17500001,-0.17,0.040000003,1.033,3.243524,0,nan,0.0,4,0,1,20,0
443854612,1693632587400359,366607053,1263420288,38105,55760,0.25500003,0.7546805,0.99600005,1.225,0.53999996,0.79999995,104,89,0.20300001,-0.19100001,0.069000006,1.11,3.243524,0,nan,0.0,4,0,1,21,0
444242614,1693632587800359,366607054,1263420291,37666,55322,0.273,0.75476086,0.99600005,1.2270001,0.53999996,0.79999995,104,93,0.055000003,0.022000002,0.051000003,1.0610001,3.243524,0,nan,0.0,4,0,1,21,0
444836612,1693632588400359,366607049,1263420292,37059,54715,0.257,0.7548725,0.998,1.2290001,0.56,0.79999995,104,93,0.17,-0.16900001,0.023000002,0.97800004,3.243524,0,nan,0.0,4,0,1,20,0
445224612,1693632588800360,366607047,1263420295,36680,54335,0.25300002,0.75509125,0.998,1.2310001,0.53999996,0.79999995,103,76,0.22700001,-0.22700001,-0.0050000004,0.96500003,3.2037606,0,nan,0.0,4,0,1,21,0
445834613,1693632589400360,366607044,1263420294,36056,53711,0.284,0.7552024,1.0,1.2340001,0.53999996,0.79999995,103,76,0.08400001,0.08400001,-0.0050000004,1.0150001,3.2037606,0,nan,0.0,4,0,1,21,0
446236612,1693632589800360,366607043,1263420293,35653,53308,0.27800003,0.7552811,1.0,1.235,0.53999996,0.79999995,103,89,0.057000004,0.048,0.031000001,1.141,3.2037606,0,nan,0.0,4,0,1,21,0
446836612,1693632590400360,366607039,1263420293,35002,52658,0.266,0.7553959,1.0020001,1.238,0.56,0.79999995,103,89,0.13900001,-0.135,-0.035,1.1110001,3.2037606,0,nan,0.0,4,0,1,20,0
447236611,1693632590800360,366607038,1263420294,34558,52213,0.259,0.7554758,1.0020001,1.2390001,0.53999996,0.79999995,103,91,0.19100001,-0.18900001,-0.028,1.034,3.2037606,0,nan,0.0,4,0,1,21,0
447824703,1693632591400360,366607040,1263420294,33918,51573,0.28500003,0.75559264,1.0040001,1.2420001,0.56,0.79999995,103,91,0.081,0.07300001,0.036000002,1.077,3.2037606,0,nan,0.0,4,0,1,20,0
448235613,1693632591800361,366607042,1263420292,33453,51108,0.28,0.75567764,1.005,1.243,0.56,0.79999995,103,82,0.18900001,0.05,-0.18200001,1.138,3.2037606,0,nan,0.0,4,0,1,20,0
448840613,1693632592400361,366607048,1263420283,32798,50453,0.28800002,0.75580066,1.006,1.2440001,0.56,0.79999995,103,82,0.24700001,0.163,-0.185,1.1320001,3.2037606,0,nan,0.0,4,0,1,20,0
449236612,1693632592800361,366607052,1263420277,32349,50005,0.252,0.75588304,1.005,1.241,0.53999996,0.79999995,96,81,0.23,-0.149,-0.17600001,1.0890001,3.2037606,0,nan,0.0,4,0,1,21,0
449850614,1693632593400361,366607050,1263420269,31723,49378,0.257,0.75600535,1.0040001,1.241,0.53999996,0.79999995,96,81,0.117000006,-0.064,-0.098000005,1.016,3.2037606,0,nan,0.0,4,0,1,21,0
450234611,1693632593800361,366607051,1263420265,31296,48951,0.28100002,0.75608695,1.003,1.24,0.53999996,0.79999995,96,87,0.19700001,0.19700001,-0.001,1.159,3.2037606,0,nan,0.0,4,0,1,21,0
450835762,1693632594400361,366607053,1263420265,30675,48330,0.266,0.7562059,1.0020001,1.238,0.56,0.79999995,96,87,0.1,0.039,0.09200001,1.1220001,3.2037606,0,nan,0.0,4,0,1,20,0
451239614,1693632594800361,366607057,1263420272,30257,47912,0.26700002,0.75628084,1.001,1.2370001,0.53999996,0.79999995,96,91,0.155,0.064,0.141,0.9850001,3.2037606,0,nan,0.0,4,0,1,21,0
451836611,1693632595400362,366607059,1263420278,29659,47314,0.252,0.75639164,0.9990001,1.2360001,0.53999996,0.79999995,96,91,0.13100001,-0.095000006,0.09,1.005,3.2037606,0,nan,0.0,4,0,1,21,0
452244613,1693632595800362,366607058,1263420283,29280,46935,0.252,0.7564663,0.9990001,1.2360001,0.53999996,0.79999995,96,96,0.128,-0.098000005,0.083000004,1.014,3.2037606,0,nan,0.0,4,0,1,21,0
452834627,1693632596400362,366607054,1263420287,28709,46364,0.259,0.75656843,0.998,1.2360001,0.53999996,0.79999995,96,96,0.039,-0.018000001,0.034,0.906,3.2037606,0,nan,0.0,4,0,1,21,0
453235617,1693632596800362,366607052,1263420287,28318,45973,0.252,0.75663984,0.998,1.2360001,0.53999996,0.79999995,96,92,0.108,-0.10700001,-0.014,0.97,3.2037606,0,nan,0.0,4,0,1,21,0
453834614,1693632597400362,366607041,1263420282,27723,45378,0.24800001,0.32609156,0.99700004,1.2360001,0.53999996,0.79999995,96,92,0.16000001,-0.15200001,-0.05,1.0580001,3.4910662,0,nan,0.0,4,0,1,21,0
454232634,1693632597800362,366607036,1263420281,27349,45004,0.252,0.32625562,0.99600005,1.2360001,0.53999996,0.79999995,96,90,0.115,-0.115,-0.010000001,0.952,3.4910662,0,nan,0.0,4,0,1,21,0
454834613,1693632598400363,366607033,1263420284,26774,44429,0.26200002,0.59843725,0.99500006,1.235,0.53999996,0.79999995,96,90,0.15200001,0.059000004,0.14,1.01,3.4708965,0,nan,0.0,4,0,1,21,0
455235613,1693632598800363,366607033,1263420288,26366,44022,0.268,0.59853446,0.99500006,1.2360001,0.53999996,0.79999995,96,90,0.066,0.034,0.057000004,1.141,3.4708965,0,nan,0.0,4,0,1,21,0
455838626,1693632599400363,366607039,1263420295,25633,43288,0.27600002,0.46104234,0.994,1.2360001,0.53999996,0.79999995,96,90,0.39900002,0.266,0.298,1.1520001,1.8213406,0,nan,0.0,4,0,1,21,0
456230630,1693632599800363,366607045,1263420300,25166,42821,0.26900002,0.46118808,0.994,1.2360001,0.53999996,0.79999995,96,88,0.093,0.083000004,0.044000003,1.223,1.8213406,0,nan,0.0,4,0,1,21,0
456830613,1693632600400363,366607049,1263420297,24453,42108,0.272,0.4613994,0.99300003,1.2370001,0.53999996,0.79999995,96,88,0.148,0.106000006,-0.104,1.1570001,1.8213406,0,nan,0.0,4,0,1,21,0
457230613,1693632600800363,366607052,1263420295,24002,41657,0.26900002,0.461538,0.99200004,1.2370001,0.53999996,0.79999995,96,81,0.060000002,0.034,-0.05,1.1420001,1.8213406,0,nan,0.0,4,0,1,21,0
457834614,1693632601400363,366607050,1263420291,23362,41017,0.25300002,0.46173277,0.99100006,1.2360001,0.53999996,0.79999995,96,81,0.155,-0.11400001,-0.105000004,1.018,1.8213406,0,nan,0.0,4,0,1,21,0
458227613,1693632601800364,366607048,1263420290,22927,40582,0.257,0.46185982,0.99000007,1.2360001,0.53999996,0.79999995,96,93,0.106000006,-0.091000006,-0.055000003,1.0270001,1.8213406,0,nan,0.0,4,0,1,21,0
458840684,1693632602400364,366607047,1263420284,22241,39896,0.256,0.4620609,0.99000007,1.2360001,0.53999996,0.79999995,96,93,0.192,-0.12200001,-0.147,1.126,1.8213406,0,nan,0.0,4,0,1,21,0
459236652,1693632602800364,366607046,1263420282,21807,39462,0.25800002,0.46219632,0.989,1.2360001,0.53999996,0.79999995,96,87,0.112,-0.095000006,-0.060000002,1.116,1.8213406,0,nan,0.0,4,0,1,21,0
459830611,1693632603400364,366607040,1263420279,21159,38814,0.259,0.4623911,0.98800004,1.2360001,0.53999996,0.79999995,96,87,0.079,-0.07700001,0.018000001,1.113,1.8213406,0,nan,0.0,4,0,1,21,0
460229712,1693632603800364,366607040,1263420280,20736,38391,0.263,0.46251905,0.98800004,1.2360001,0.53999996,0.79999995,96,82,0.063,-0.049000002,-0.039,1.0220001,1.8213406,0,nan,0.0,4,0,1,21,0
460821619,1693632604400364,366607044,1263420279,20033,37688,0.26700002,0.46271783,0.98800004,1.2370001,0.53999996,0.79999995,96,82,0.098000005,0.072000004,-0.067,1.213,1.8213406,0,nan,0.0,4,0,1,21,0
461236612,1693632604800364,366607047,1263420282,19519,37174,0.27400002,0.46287054,0.98800004,1.2370001,0.53999996,0.79999995,96,85,0.16900001,0.133,0.10300001,1.299,1.8213406,0,nan,0.0,4,0,1,21,0
461831613,1693632605400365,366607047,1263420283,18750,36405,0.266,0.46308732,0.98700005,1.2360001,0.53999996,0.79999995,96,85,0.014,-0.013,-0.004,1.279,1.8213406,0,nan,0.0,4,0,1,21,0
462230619,1693632605800365,366607047,1263420285,18323,35978,0.27400002,0.4632205,0.98700005,1.2370001,0.53999996,0.79999995,96,93,0.071,0.068,0.021000002,1.13,1.8213406,0,nan,0.0,4,0,1,21,0
462826613,1693632606400365,366607049,1263420291,17677,35332,0.266,0.46342015,0.98600006,1.2370001,0.53999996,0.79999995,96,93,0.07300001,0.023000002,0.069000006,1.08,1.8213406,0,nan,0.0,4,0,1,21,0
463231613,1693632606800365,366607051,1263420296,17276,34931,0.284,0.6538394,0.98600006,1.2370001,0.53999996,0.79999995,96,90,0.23700002,0.20600002,0.117000006,1.016,1.3848908,0,nan,0.0,4,0,1,21,0
463860614,1693632607400365,366607054,1263420304,16671,34327,0.27600002,0.6539637,0.9850001,1.2370001,0.53999996,0.79999995,96,90,0.21700001,0.15300001,0.15400001,1.001,1.3848908,0,nan,0.0,4,0,1,21,0
464235613,1693632607800365,366607052,1263420305,16274,33929,0.256,0.65405184,0.98600006,1.238,0.53999996,0.79999995,96,76,0.148,-0.14400001,-0.033,0.98200005,1.3848908,0,nan,0.0,4,0,1,21,0
464846612,1693632608400366,366607043,1263420299,15650,33306,0.24700001,0.6265257,0.98600006,1.2390001,0.53999996,0.79999995,96,76,0.23,-0.22100002,-0.067,1.01,2.9691472,0,nan,0.0,4,0,1,21,0
465234613,1693632608800366,366607034,1263420296,15240,32895,0.23600002,0.46536672,0.98700005,1.238,0.53999996,0.79999995,96,91,0.30800003,-0.294,-0.094000004,0.95800006,3.363818,0,nan,0.0,4,0,1,21,0
465831612,1693632609400366,366607027,1263420293,14622,32277,0.27800003,0.55337214,0.98700005,1.2390001,0.53999996,0.79999995,96,91,0.09200001,0.09200001,0.0,1.08,3.4447412,0,nan,0.0,4,0,1,21,0
466236665,1693632609800366,366607026,1263420291,14217,31872,0.26500002,0.55348,0.98700005,1.24,0.53999996,0.79999995,96,75,0.067,-0.055000003,-0.039,1.095,3.4447412,0,nan,0.0,4,0,1,21,0
466837617,1693632610400366,366607029,1263420294,13631,31287,0.28300002,0.55363816,0.98800004,1.24,0.53999996,0.79999995,96,75,0.16700001,0.14,0.091000006,1.107,3.4447412,0,nan,0.0,4,0,1,21,0
467238617,1693632610800366,366607032,1263420296,13241,30896,0.277,0.55373746,0.98800004,1.241,0.53999996,0.79999995,96,92,0.065000005,0.055000003,0.034,1.0090001,3.4447412,0,nan,0.0,4,0,1,21,0
467830613,1693632611400366,366607032,1263420294,12561,30216,0.266,0.5539005,0.989,1.2420001,0.53999996,0.79999995,96,92,0.093,-0.048,-0.079,1.0450001,3.4447412,0,nan,0.0,4,0,1,21,0
468234636,1693632611800367,366607033,1263420292,12146,29801,0.27,0.5540099,0.989,1.243,0.53999996,0.79999995,96,87,0.080000006,0.006,-0.079,1.1,3.4447412,0,nan,0.0,4,0,1,21,0
468834619,1693632612400367,366607040,1263420284,11518,29173,0.266,0.76852286,0.989,1.245,0.53999996,0.79999995,96,87,0.16800001,-0.043,-0.162,1.014,4.201632,0,nan,0.0,4,0,1,21,0
469237612,1693632612800367,366607042,1263420276,11081,28737,0.26900002,0.7686051,0.989,1.243,0.53999996,0.79999995,96,83,0.125,0.041,-0.119,1.143,4.201632,0,nan,0.0,4,0,1,21,0
469836634,1693632613400367,366607043,1263420270,10451,28106,0.266,0.7687265,0.98700005,1.241,0.53999996,0.79999995,96,83,0.07300001,0.071,0.015000001,1.133,4.201632,0,nan,0.0,4,0,1,21,0
470229654,1693632613800367,366607044,1263420272,10062,27718,0.27400002,0.76880527,0.98700005,1.24,0.53999996,0.79999995,96,101,0.105000004,0.104,0.017,1.1860001,4.201632,0,nan,0.0,4,0,1,21,0
470832611,1693632614400367,366607043,1263420276,9409,27064,0.26200002,0.76892394,0.98600006,1.241,0.53999996,0.79999995,96,101,0.039,-0.014,0.037,1.1470001,4.201632,0,nan,0.0,4,0,1,21,0
471223915,1693632614800368,366607042,1263420280,8978,26633,0.26500002,0.7690005,0.9850001,1.241,0.53999996,0.79999995,96,89,0.132,0.014,0.13100001,1.0780001,4.201632,0,nan,0.0,4,0,1,21,0
471835613,1693632615400368,366607035,1263420277,8456,26111,0.26500002,0.7383563,0.9850001,1.2390001,0.53999996,0.79999995,96,89,0.083000004,0.001,-0.083000004,0.97900003,3.8601618,0,nan,0.0,4,0,1,21,0
