timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_snr_x[0],peak_snr_x[1],peak_snr_x[2],peak_snr_y[0],peak_snr_y[1],peak_snr_y[2],peak_snr_z[0],peak_snr_z[1],peak_snr_z[2]
362111476,362108310,4325386,2000.08,3.9064062,106.04778,nan,nan,112.74637,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,14.784909,nan,nan,4.743232,nan,nan
362176499,362173314,4325386,2000.08,3.9064062,106.04778,nan,nan,112.71728,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,14.011692,nan,nan,4.743232,nan,nan
362236496,362235819,4325386,2000.08,3.9064062,106.04778,nan,nan,112.63738,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,13.547039,nan,nan,4.743232,nan,nan
362301765,362300823,4325386,2000.08,3.9064062,106.04778,nan,nan,112.58158,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,13.16184,nan,nan,4.743232,nan,nan
362366415,362363328,4325386,2000.08,3.9064062,106.04778,nan,nan,112.51587,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,12.783395,nan,nan,4.743232,nan,nan
362431416,362428332,4325386,2000.08,3.9064062,106.04778,nan,nan,110.824875,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,12.986578,nan,nan,4.743232,nan,nan
362496621,362493337,4325386,2000.08,3.9064062,106.04778,nan,nan,110.8075,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,13.166599,nan,nan,4.743232,nan,nan
362556467,362555841,4325386,2000.08,3.9064062,106.04778,nan,nan,110.42701,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,12.837631,nan,nan,4.743232,nan,nan
362621371,362620846,4325386,2000.08,3.9064062,106.04778,nan,nan,110.38555,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,12.731643,nan,nan,4.743232,nan,nan
362686886,362683351,4325386,2000.08,3.9064062,106.04778,nan,nan,110.22944,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,13.268419,nan,nan,4.743232,nan,nan
362751399,362748355,4325386,2000.08,3.9064062,106.04778,nan,nan,110.1047,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,13.7893305,nan,nan,4.743232,nan,nan
362816692,362813360,4325386,2000.08,3.9064062,106.04778,nan,nan,110.1047,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,13.878101,nan,nan,4.743232,nan,nan
362876544,362875864,4325386,2000.08,3.9064062,106.04778,nan,nan,110.1047,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,14.164672,nan,nan,4.743232,nan,nan
362941422,362940869,4325386,2000.08,3.9064062,106.04778,nan,nan,110.16945,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,14.536887,nan,nan,4.743232,nan,nan
363006479,363003373,4325386,2000.08,3.9064062,106.04778,nan,nan,110.22944,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,14.535507,nan,nan,4.743232,nan,nan
363072231,363068378,4325386,2000.08,3.9064062,106.04778,nan,nan,110.22944,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,14.253668,nan,nan,4.743232,nan,nan
363136552,363133386,4325386,2000.08,3.9064062,106.04778,nan,nan,110.16945,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,14.037102,nan,nan,4.743232,nan,nan
363196706,363195887,4325386,2000.08,3.9064062,106.04778,nan,nan,110.16945,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,14.131884,nan,nan,4.743232,nan,nan
363261587,363260892,4325386,2000.08,3.9064062,106.04778,nan,nan,110.16945,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,13.864668,nan,nan,4.743232,nan,nan
363326543,363323396,4325386,2000.08,3.9064062,106.04778,nan,nan,110.16945,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,13.703508,nan,nan,4.743232,nan,nan
363391428,363388401,4325386,2000.08,3.9064062,106.04778,nan,nan,110.12038,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,13.529421,nan,nan,4.743232,nan,nan
363457518,363453405,4325386,2000.08,3.9064062,106.04778,nan,nan,110.11604,nan,nan,144.53703,nan,nan,3.9373546,nan,nan,14.107982,nan,nan,4.743232,nan,nan
363511564,363510910,4325386,2000.08,3.9064062,106.102974,nan,nan,110.11604,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.107982,nan,nan,4.743232,nan,nan
363516923,363515910,4325386,2000.08,3.9064062,106.102974,nan,nan,110.11604,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.627486,nan,nan,4.743232,nan,nan
363581489,363580915,4325386,2000.08,3.9064062,106.102974,nan,nan,110.17407,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.530999,nan,nan,4.743232,nan,nan
363646538,363643419,4325386,2000.08,3.9064062,106.102974,nan,nan,110.17407,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.118179,nan,nan,4.743232,nan,nan
363711531,363708424,4325386,2000.08,3.9064062,106.102974,nan,nan,110.17367,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.3018,nan,nan,4.743232,nan,nan
363776583,363773428,4325386,2000.08,3.9064062,106.102974,nan,nan,110.107475,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.382885,nan,nan,4.743232,nan,nan
363836599,363835933,4325386,2000.08,3.9064062,106.102974,nan,nan,110.107475,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.422735,nan,nan,4.743232,nan,nan
363901853,363900938,4325386,2000.08,3.9064062,106.102974,nan,nan,110.17367,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.922379,nan,nan,4.743232,nan,nan
363966520,363963442,4325386,2000.08,3.9064062,106.102974,nan,nan,110.17367,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.509657,nan,nan,4.743232,nan,nan
364031538,364028446,4325386,2000.08,3.9064062,106.102974,nan,nan,110.107475,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.174352,nan,nan,4.743232,nan,nan
364096679,364093451,4325386,2000.08,3.9064062,106.102974,nan,nan,110.09818,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.195196,nan,nan,4.743232,nan,nan
364156578,364155955,4325386,2000.08,3.9064062,106.102974,nan,nan,110.08711,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.099504,nan,nan,4.743232,nan,nan
364221518,364220960,4325386,2000.08,3.9064062,106.102974,nan,nan,110.09818,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.759891,nan,nan,4.743232,nan,nan
364286881,364283465,4325386,2000.08,3.9064062,106.102974,nan,nan,110.09818,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.756771,nan,nan,4.743232,nan,nan
364351526,364348469,4325386,2000.08,3.9064062,106.102974,nan,nan,110.06517,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.437643,nan,nan,4.743232,nan,nan
364416673,364413475,4325386,2000.08,3.9064062,106.102974,nan,nan,110.06517,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.259066,nan,nan,4.743232,nan,nan
364476855,364475979,4325386,2000.08,3.9064062,106.102974,nan,nan,110.05822,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.730801,nan,nan,4.743232,nan,nan
364541502,364540983,4325386,2000.08,3.9064062,106.102974,nan,nan,110.02503,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.059958,nan,nan,4.743232,nan,nan
364606564,364603488,4325386,2000.08,3.9064062,106.102974,nan,nan,110.05822,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.017348,nan,nan,4.743232,nan,nan
364671565,364668492,4325386,2000.08,3.9064062,106.102974,nan,nan,110.05822,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.211861,nan,nan,4.743232,nan,nan
364736676,364733497,4325386,2000.08,3.9064062,106.102974,nan,nan,110.07472,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.565601,nan,nan,4.743232,nan,nan
364796667,364796001,4325386,2000.08,3.9064062,106.102974,nan,nan,110.08535,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.789766,nan,nan,4.743232,nan,nan
364861697,364861006,4325386,2000.08,3.9064062,106.102974,nan,nan,110.150215,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.525774,nan,nan,4.743232,nan,nan
364926713,364923510,4325386,2000.08,3.9064062,106.102974,nan,nan,110.150215,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.476196,nan,nan,4.743232,nan,nan
364991535,364988515,4325386,2000.08,3.9064062,106.102974,nan,nan,110.15584,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.781854,nan,nan,4.743232,nan,nan
365057994,365053519,4325386,2000.08,3.9064062,106.102974,nan,nan,110.15584,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.317737,nan,nan,4.743232,nan,nan
365117104,365116024,4325386,2000.08,3.9064062,106.102974,nan,nan,110.150215,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.301954,nan,nan,4.743232,nan,nan
365181550,365181028,4325386,2000.08,3.9064062,106.102974,nan,nan,110.150215,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.401051,nan,nan,4.743232,nan,nan
365246661,365243533,4325386,2000.08,3.9064062,106.102974,nan,nan,110.150215,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.892172,nan,nan,4.743232,nan,nan
365311791,365308538,4325386,2000.08,3.9064062,106.102974,nan,nan,110.1474,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.212937,nan,nan,4.743232,nan,nan
365376690,365373542,4325386,2000.08,3.9064062,106.102974,nan,nan,110.17039,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.989265,nan,nan,4.743232,nan,nan
365436875,365436047,4325386,2000.08,3.9064062,106.102974,nan,nan,110.1474,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.153627,nan,nan,4.743232,nan,nan
365501924,365501051,4325386,2000.08,3.9064062,106.102974,nan,nan,110.067245,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.026412,nan,nan,4.743232,nan,nan
365566693,365563556,4325386,2000.08,3.9064062,106.102974,nan,nan,110.067245,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.866972,nan,nan,4.743232,nan,nan
365631620,365628560,4325386,2000.08,3.9064062,106.102974,nan,nan,110.122055,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.947066,nan,nan,4.743232,nan,nan
365696819,365693565,4325386,2000.08,3.9064062,106.102974,nan,nan,110.122055,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.913219,nan,nan,4.743232,nan,nan
365756743,365756069,4325386,2000.08,3.9064062,106.102974,nan,nan,110.122055,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.19044,nan,nan,4.743232,nan,nan
365821647,365821074,4325386,2000.08,3.9064062,106.102974,nan,nan,110.122055,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.121337,nan,nan,4.743232,nan,nan
365887133,365883578,4325386,2000.08,3.9064062,106.102974,nan,nan,110.197365,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.922546,nan,nan,4.743232,nan,nan
365951605,365948583,4325386,2000.08,3.9064062,106.102974,nan,nan,110.24386,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.312447,nan,nan,4.743232,nan,nan
366016808,366013587,4325386,2000.08,3.9064062,106.102974,nan,nan,110.2589,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.494243,nan,nan,4.743232,nan,nan
366076743,366076092,4325386,2000.08,3.9064062,106.102974,nan,nan,110.35382,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.841114,nan,nan,4.743232,nan,nan
366141758,366141097,4325386,2000.08,3.9064062,106.102974,nan,nan,112.15975,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.448753,nan,nan,4.743232,nan,nan
366206726,366203602,4325386,2000.08,3.9064062,106.102974,nan,nan,112.41935,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.425404,nan,nan,4.743232,nan,nan
366271628,366268606,4325386,2000.08,3.9064062,106.102974,nan,nan,112.71378,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.648094,nan,nan,4.743232,nan,nan
366336812,366333611,4325386,2000.08,3.9064062,106.102974,nan,nan,112.76225,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.08959,nan,nan,4.743232,nan,nan
366396738,366396115,4325386,2000.08,3.9064062,106.102974,nan,nan,112.85152,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.780951,nan,nan,4.743232,nan,nan
366461662,366461119,4325386,2000.08,3.9064062,106.102974,nan,nan,112.930534,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.016391,nan,nan,4.743232,nan,nan
366526919,366523624,4325386,2000.08,3.9064062,106.102974,nan,nan,113.14727,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.508677,nan,nan,4.743232,nan,nan
366531786,366528624,4325386,2000.08,3.9064062,106.102974,nan,nan,113.14727,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.508677,nan,nan,4.3815804,nan,nan
366591817,366588628,4325386,2000.08,3.9064062,106.102974,nan,nan,113.35048,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.464733,nan,nan,4.3815804,nan,nan
366656834,366653633,4325386,2000.08,3.9064062,106.102974,nan,nan,113.4143,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.839307,nan,nan,4.3815804,nan,nan
366717131,366716137,4325386,2000.08,3.9064062,106.102974,nan,nan,113.52108,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.033056,nan,nan,4.3815804,nan,nan
366781667,366781142,4325386,2000.08,3.9064062,106.102974,nan,nan,113.52108,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.432852,nan,nan,4.3815804,nan,nan
366846719,366843646,4325386,2000.08,3.9064062,106.102974,nan,nan,113.52108,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,14.127974,nan,nan,4.3815804,nan,nan
366911781,366908651,4325386,2000.08,3.9064062,106.102974,nan,nan,113.52108,nan,nan,144.53703,nan,nan,5.6396775,nan,nan,13.9344225,nan,nan,4.3815804,nan,nan
366971867,366968655,4325386,2000.08,3.9064062,106.04778,nan,nan,113.52108,nan,nan,144.53703,nan,nan,4.774966,nan,nan,13.9344225,nan,nan,4.3815804,nan,nan
366976788,366973656,4325386,2000.08,3.9064062,106.04778,nan,nan,113.52108,nan,nan,144.53703,nan,nan,4.774966,nan,nan,14.5374775,nan,nan,4.3815804,nan,nan
367036848,367036160,4325386,2000.08,3.9064062,106.04778,nan,nan,113.48509,nan,nan,144.53703,nan,nan,4.774966,nan,nan,14.878492,nan,nan,4.3815804,nan,nan
367102222,367101165,4325386,2000.08,3.9064062,106.04778,nan,nan,113.48509,nan,nan,144.53703,nan,nan,4.774966,nan,nan,14.218682,nan,nan,4.3815804,nan,nan
367166758,367163669,4325386,2000.08,3.9064062,106.04778,nan,nan,113.48509,nan,nan,144.53703,nan,nan,4.774966,nan,nan,14.162416,nan,nan,4.3815804,nan,nan
367231728,367228674,4325386,2000.08,3.9064062,106.04778,nan,nan,113.522705,nan,nan,144.53703,nan,nan,4.774966,nan,nan,14.665389,nan,nan,4.3815804,nan,nan
367296996,367293678,4325386,2000.08,3.9064062,106.04778,nan,nan,113.66542,nan,nan,144.53703,nan,nan,4.774966,nan,nan,14.487453,nan,nan,4.3815804,nan,nan
367356857,367356182,4325386,2000.08,3.9064062,106.04778,nan,nan,113.69617,nan,nan,144.53703,nan,nan,4.774966,nan,nan,13.363882,nan,nan,4.3815804,nan,nan
367421714,367421187,4325386,2000.08,3.9064062,106.04778,nan,nan,113.71529,nan,nan,144.53703,nan,nan,4.774966,nan,nan,13.869023,nan,nan,4.3815804,nan,nan
367486786,367483692,4325386,2000.08,3.9064062,106.04778,nan,nan,113.74735,nan,nan,144.53703,nan,nan,4.774966,nan,nan,14.237256,nan,nan,4.3815804,nan,nan
367551719,367548696,4325386,2000.08,3.9064062,106.04778,nan,nan,113.74735,nan,nan,144.53703,nan,nan,4.774966,nan,nan,13.423972,nan,nan,4.3815804,nan,nan
367616870,367613701,4325386,2000.08,3.9064062,106.04778,nan,nan,113.755165,nan,nan,144.53703,nan,nan,4.774966,nan,nan,14.134663,nan,nan,4.3815804,nan,nan
367677003,367676205,4325386,2000.08,3.9064062,106.04778,nan,nan,113.82482,nan,nan,144.53703,nan,nan,4.774966,nan,nan,14.28362,nan,nan,4.3815804,nan,nan
367741847,367741210,4325386,2000.08,3.9064062,106.04778,nan,nan,113.94811,nan,nan,144.53703,nan,nan,4.774966,nan,nan,13.739167,nan,nan,4.3815804,nan,nan
367806854,367803714,4325386,2000.08,3.9064062,106.04778,nan,nan,114.22315,nan,nan,144.53703,nan,nan,4.774966,nan,nan,13.830072,nan,nan,4.3815804,nan,nan
367866809,367863718,4325386,2000.08,3.9064062,106.04778,nan,nan,114.22315,nan,nan,144.53703,nan,nan,4.951252,nan,nan,13.830072,nan,nan,4.3815804,nan,nan
367871810,367868719,4325386,2000.08,3.9064062,106.04778,nan,nan,114.33444,nan,nan,144.53703,nan,nan,4.951252,nan,nan,14.011093,nan,nan,4.3815804,nan,nan
367937088,367933723,4325386,2000.08,3.9064062,106.04778,nan,nan,114.36942,nan,nan,144.53703,nan,nan,4.951252,nan,nan,13.948868,nan,nan,4.3815804,nan,nan
367996889,367996228,4325386,2000.08,3.9064062,106.04778,nan,nan,114.5035,nan,nan,144.53703,nan,nan,4.951252,nan,nan,13.566595,nan,nan,4.3815804,nan,nan
368061906,368061232,4325386,2000.08,3.9064062,106.04778,nan,nan,114.568245,nan,nan,144.53703,nan,nan,4.951252,nan,nan,13.2163725,nan,nan,4.3815804,nan,nan
368127032,368123737,4325386,2000.08,3.9064062,106.04778,nan,nan,115.752205,nan,nan,144.53703,nan,nan,4.951252,nan,nan,13.828398,nan,nan,4.3815804,nan,nan
368191806,368188741,4325386,2000.08,3.9064062,106.04778,nan,nan,114.6989,nan,nan,144.53703,nan,nan,4.951252,nan,nan,13.936613,nan,nan,4.3815804,nan,nan
368257111,368253746,4325386,2000.08,3.9064062,106.04778,nan,nan,115.88959,nan,nan,144.53703,nan,nan,4.951252,nan,nan,14.440432,nan,nan,4.3815804,nan,nan
368317244,368316250,4325386,2000.08,3.9064062,106.04778,nan,nan,115.90269,nan,nan,144.53703,nan,nan,4.951252,nan,nan,13.800422,nan,nan,4.3815804,nan,nan
368381800,368381255,4325386,2000.08,3.9064062,106.04778,nan,nan,115.98969,nan,nan,144.53703,nan,nan,4.951252,nan,nan,14.229617,nan,nan,4.3815804,nan,nan
368446883,368443759,4325386,2000.08,3.9064062,106.04778,nan,nan,116.12833,nan,nan,144.53703,nan,nan,4.951252,nan,nan,14.056245,nan,nan,4.3815804,nan,nan
368511837,368508764,4325386,2000.08,3.9064062,106.04778,nan,nan,116.12833,nan,nan,144.53703,nan,nan,4.951252,nan,nan,13.214823,nan,nan,4.3815804,nan,nan
368576929,368573768,4325386,2000.08,3.9064062,106.04778,nan,nan,116.14706,nan,nan,144.53703,nan,nan,4.951252,nan,nan,13.862906,nan,nan,4.3815804,nan,nan
368636955,368636273,4325386,2000.08,3.9064062,106.04778,nan,nan,116.29432,nan,nan,144.53703,nan,nan,4.951252,nan,nan,13.8699255,nan,nan,4.3815804,nan,nan
368702215,368701277,4325386,2000.08,3.9064062,106.04778,nan,nan,116.34505,nan,nan,144.53703,nan,nan,4.951252,nan,nan,14.733611,nan,nan,4.3815804,nan,nan
368766857,368763782,4325386,2000.08,3.9064062,106.04778,nan,nan,116.34505,nan,nan,144.53703,nan,nan,4.951252,nan,nan,14.711016,nan,nan,4.3815804,nan,nan
368831853,368828786,4325386,2000.08,3.9064062,106.04778,nan,nan,116.34505,nan,nan,144.53703,nan,nan,4.951252,nan,nan,14.554267,nan,nan,4.3815804,nan,nan
368896987,368893791,4325386,2000.08,3.9064062,106.04778,nan,nan,116.34203,nan,nan,144.53703,nan,nan,4.951252,nan,nan,14.76881,nan,nan,4.3815804,nan,nan
368956952,368956295,4325386,2000.08,3.9064062,106.04778,nan,nan,116.34505,nan,nan,144.53703,nan,nan,4.951252,nan,nan,14.09596,nan,nan,4.3815804,nan,nan
369021821,369021300,4325386,2000.08,3.9064062,106.04778,nan,nan,116.398674,nan,nan,144.53703,nan,nan,4.951252,nan,nan,14.453464,nan,nan,4.3815804,nan,nan
369086948,369083804,4325386,2000.08,3.9064062,106.04778,nan,nan,116.47666,nan,nan,144.53703,nan,nan,4.951252,nan,nan,13.675978,nan,nan,4.3815804,nan,nan
369151900,369148810,4325386,2000.08,3.9064062,106.04778,nan,nan,116.4823,nan,nan,144.53703,nan,nan,4.951252,nan,nan,14.076075,nan,nan,4.3815804,nan,nan
369216964,369213813,4325386,2000.08,3.9064062,106.04778,nan,nan,116.4823,nan,nan,144.53703,nan,nan,4.951252,nan,nan,13.70237,nan,nan,4.3815804,nan,nan
369277003,369276318,4325386,2000.08,3.9064062,106.04778,nan,nan,116.4823,nan,nan,144.53703,nan,nan,4.951252,nan,nan,13.730159,nan,nan,4.3815804,nan,nan
369342048,369341322,4325386,2000.08,3.9064062,106.04778,nan,nan,116.532745,nan,nan,144.53703,nan,nan,4.951252,nan,nan,14.225807,nan,nan,4.3815804,nan,nan
369401898,369398826,4325386,2000.08,3.9064062,105.76313,nan,nan,116.532745,nan,nan,144.53703,nan,nan,4.5564375,nan,nan,14.225807,nan,nan,4.3815804,nan,nan
369406923,369403826,4325386,2000.08,3.9064062,105.76313,nan,nan,116.532745,nan,nan,144.53703,nan,nan,4.5564375,nan,nan,14.070484,nan,nan,4.3815804,nan,nan
369471848,369468831,4325386,2000.08,3.9064062,105.76313,nan,nan,116.4823,nan,nan,144.53703,nan,nan,4.5564375,nan,nan,14.465037,nan,nan,4.3815804,nan,nan
369537100,369533836,4325386,2000.08,3.9064062,105.76313,nan,nan,116.427635,nan,nan,144.53703,nan,nan,4.5564375,nan,nan,13.759192,nan,nan,4.3815804,nan,nan
369597073,369596340,4325386,2000.08,3.9064062,105.76313,nan,nan,116.40099,nan,nan,144.53703,nan,nan,4.5564375,nan,nan,13.328695,nan,nan,4.3815804,nan,nan
369661930,369661345,4325386,2000.08,3.9064062,105.76313,nan,nan,116.26703,nan,nan,144.53703,nan,nan,4.5564375,nan,nan,13.379667,nan,nan,4.3815804,nan,nan
369727009,369723849,4325386,2000.08,3.9064062,105.76313,nan,nan,116.22145,nan,nan,144.53703,nan,nan,4.5564375,nan,nan,13.70376,nan,nan,4.3815804,nan,nan
369791968,369788854,4325386,2000.08,3.9064062,105.76313,nan,nan,115.98329,nan,nan,144.53703,nan,nan,4.5564375,nan,nan,12.974415,nan,nan,4.3815804,nan,nan
369857033,369853858,4325386,2000.08,3.9064062,105.76313,nan,nan,114.71665,nan,nan,144.53703,nan,nan,4.5564375,nan,nan,13.659451,nan,nan,4.3815804,nan,nan
369917779,369916362,4325386,2000.08,3.9064062,105.76313,nan,nan,114.358246,nan,nan,144.53703,nan,nan,4.5564375,nan,nan,14.483747,nan,nan,4.3815804,nan,nan
369981984,369981367,4325386,2000.08,3.9064062,105.76313,nan,nan,114.230286,nan,nan,144.53703,nan,nan,4.5564375,nan,nan,13.754408,nan,nan,4.3815804,nan,nan
370041899,370038871,4325386,2000.08,3.9064062,105.47297,nan,nan,114.230286,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,13.754408,nan,nan,4.3815804,nan,nan
370046983,370043871,4325386,2000.08,3.9064062,105.47297,nan,nan,114.20746,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,13.509205,nan,nan,4.3815804,nan,nan
370111947,370108876,4325386,2000.08,3.9064062,105.47297,nan,nan,113.972595,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,14.114613,nan,nan,4.3815804,nan,nan
370177030,370173880,4325386,2000.08,3.9064062,105.47297,nan,nan,113.77418,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,14.525637,nan,nan,4.3815804,nan,nan
370237016,370236385,4325386,2000.08,3.9064062,105.47297,nan,nan,113.56829,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,14.362724,nan,nan,4.3815804,nan,nan
370301962,370301389,4325386,2000.08,3.9064062,105.47297,nan,nan,113.37422,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,14.258069,nan,nan,4.3815804,nan,nan
370367116,370363894,4325386,2000.08,3.9064062,105.47297,nan,nan,113.189316,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,14.481788,nan,nan,4.3815804,nan,nan
370431966,370428898,4325386,2000.08,3.9064062,105.47297,nan,nan,113.15767,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,14.456344,nan,nan,4.3815804,nan,nan
370497089,370493903,4325386,2000.08,3.9064062,105.47297,nan,nan,113.157135,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,14.359073,nan,nan,4.3815804,nan,nan
370557032,370556409,4325386,2000.08,3.9064062,105.47297,nan,nan,113.12368,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,14.012867,nan,nan,4.3815804,nan,nan
370621971,370621412,4325386,2000.08,3.9064062,105.47297,nan,nan,113.07917,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,14.344131,nan,nan,4.3815804,nan,nan
370687028,370683916,4325386,2000.08,3.9064062,105.47297,nan,nan,112.95484,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,14.525385,nan,nan,4.3815804,nan,nan
370752060,370748920,4325386,2000.08,3.9064062,105.47297,nan,nan,112.83141,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,14.240266,nan,nan,4.3815804,nan,nan
370817192,370813925,4325386,2000.08,3.9064062,105.47297,nan,nan,112.793884,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,13.980373,nan,nan,4.3815804,nan,nan
370877108,370876430,4325386,2000.08,3.9064062,105.47297,nan,nan,112.793884,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,13.402756,nan,nan,4.3815804,nan,nan
370942020,370941434,4325386,2000.08,3.9064062,105.47297,nan,nan,112.793884,nan,nan,144.53703,nan,nan,4.2345686,nan,nan,13.687285,nan,nan,4.3815804,nan,nan
371002011,370998938,4325386,2000.08,3.9064062,105.47297,nan,nan,112.793884,nan,nan,144.53703,nan,nan,4.682465,nan,nan,13.687285,nan,nan,4.3815804,nan,nan
371007045,371003938,4325386,2000.08,3.9064062,105.47297,nan,nan,112.83141,nan,nan,144.53703,nan,nan,4.682465,nan,nan,14.132584,nan,nan,4.3815804,nan,nan
371072005,371068943,4325386,2000.08,3.9064062,105.47297,nan,nan,112.922775,nan,nan,144.53703,nan,nan,4.682465,nan,nan,13.915857,nan,nan,4.3815804,nan,nan
371137196,371133947,4325386,2000.08,3.9064062,105.47297,nan,nan,113.164604,nan,nan,144.53703,nan,nan,4.682465,nan,nan,13.898043,nan,nan,4.3815804,nan,nan
371197140,371196452,4325386,2000.08,3.9064062,105.47297,nan,nan,113.20514,nan,nan,144.53703,nan,nan,4.682465,nan,nan,14.453573,nan,nan,4.3815804,nan,nan
371262182,371261456,4325386,2000.08,3.9064062,105.47297,nan,nan,113.279915,nan,nan,144.53703,nan,nan,4.682465,nan,nan,14.79032,nan,nan,4.3815804,nan,nan
371327218,371323961,4325386,2000.08,3.9064062,105.47297,nan,nan,113.28578,nan,nan,144.53703,nan,nan,4.682465,nan,nan,14.14962,nan,nan,4.3815804,nan,nan
