timestamp,nav_state_timestamp,failsafe_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,armed_time,takeoff_time,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
477864680,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
478371641,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
478877719,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
479383640,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
479889680,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
480396086,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
480901671,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
481407641,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
481913640,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
482419642,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
482926002,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
483431674,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
483937641,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
484444671,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
484950661,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
485456641,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
485962641,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
486469671,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
486975643,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
487481641,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
487492641,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
487998733,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
488504642,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
489010641,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
489516851,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
490022640,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
490528642,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
491034643,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
491540641,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
492048642,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
492554661,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
493060641,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
493566641,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
494072860,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
494578642,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
495084641,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
495590656,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
496097730,477853640,0,304709692,304709692,305102911,217335029,475411714,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
496603641,477853640,0,304709692,304709692,305102911,217335029,0,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
497109726,477853640,0,304709692,304709692,305102911,217335029,0,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
497615644,477853640,0,304709692,304709692,305102911,217335029,0,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
498121641,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
498462943,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
498968640,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
499474676,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
499980641,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
500486641,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
500993108,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
501498640,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
502004641,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
502510640,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
503016670,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
503522641,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
504028641,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
504534641,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
505040699,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
505546641,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
506052641,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
506558784,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
507064663,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
507570640,477853640,0,304709692,304709692,305102911,217335029,497879715,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
508076665,477853640,0,304709692,304709692,305102911,217335029,0,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
508582640,477853640,0,304709692,304709692,305102911,217335029,0,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
509089043,477853640,0,304709692,304709692,305102911,217335029,0,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
509594640,477853640,0,304709692,304709692,305102911,217335029,0,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
509924743,477853640,0,304709692,304709692,305102911,0,0,1,1,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7
509938769,477853640,0,304709692,302612540,34570251,0,0,1,1,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7
509955692,477853640,0,304709692,302612540,34570251,0,0,1,1,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7
510466640,477853640,0,304709692,302612540,34570251,0,0,1,1,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7
