timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
446082305,253931924,4,4259850,4028193,4325386,396809,0.043014176,0.04078391,0.041269016,0.04212925,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
447082428,253931924,4,4259850,4028193,4325386,396809,0.031684127,0.02856396,0.030143818,0.028507417,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
448082473,253931924,4,4259850,4028193,4325386,396809,0.022152966,0.021222347,0.025680263,0.020679757,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
449082544,253931924,4,4259850,4028193,4325386,396809,0.018798806,0.01846272,0.018651752,0.018086392,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
450082649,253931924,4,4259850,4028193,4325386,396809,0.037401352,0.046029765,0.03942868,0.044286743,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
451082769,253931924,4,4259850,4028193,4325386,396809,0.03647146,0.026678134,0.026426014,0.02690624,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
452082994,253931924,4,4259850,4028193,4325386,396809,0.042245902,0.029431589,0.034012757,0.029419206,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
453083008,253931924,4,4259850,4028193,4325386,396809,0.022628278,0.023142556,0.02309709,0.022223638,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
454083153,253931924,4,4259850,4028193,4325386,396809,0.02447193,0.029246168,0.024612889,0.032054506,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
455093197,253931924,4,4259850,4028193,4325386,396809,0.06523892,0.0646631,0.03432674,0.06459784,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
456093326,253931924,4,4259850,4028193,4325386,396809,0.052155957,0.05138356,0.05198636,0.0513242,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
457098522,253931924,4,4259850,4028193,4325386,396809,0.030929837,0.028954992,0.03218482,0.028426586,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
458103507,253931924,4,4259850,4028193,4325386,396809,0.0443465,0.044697795,0.0446514,0.044669036,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
459103690,253931924,4,4259850,4028193,4325386,396809,0.03427367,0.029520676,0.031571947,0.029032074,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
460113672,253931924,4,4259850,4028193,4325386,396809,0.06275283,0.06007382,0.060325492,0.060073603,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
461113837,253931924,4,4259850,4028193,4325386,396809,0.03597178,0.036010496,0.036056265,0.03601981,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
462123867,253931924,4,4259850,4028193,4325386,396809,0.024954677,0.01821627,0.022749245,0.01810271,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
463124056,253931924,4,4259850,4028193,4325386,396809,0.028764281,0.024096688,0.025461085,0.024112232,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
464134010,253931924,4,4259850,4028193,4325386,396809,0.020609759,0.021497255,0.021272589,0.019250195,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
465134198,253931924,4,4259850,4028193,4325386,396809,0.024601718,0.030197017,0.020499397,0.030982401,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
466134228,253931924,4,4259850,4028193,4325386,396809,0.031602606,0.032173354,0.03135843,0.032205954,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
467134324,253931924,4,4259850,4028193,4325386,396809,0.008715602,0.017423762,0.008954677,0.015759837,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
468134420,253931924,4,4259850,4028193,4325386,396809,0.019711252,0.020454576,0.020204987,0.020516206,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
469134516,253931924,4,4259850,4028193,4325386,396809,0.024508301,0.02330718,0.023785245,0.023379747,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
470134599,253931924,4,4259850,4028193,4325386,396809,0.02422055,0.026697315,0.024853373,0.025118016,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
471134805,253931924,4,4259850,4028193,4325386,396809,0.01535949,0.016788352,0.00991506,0.01682086,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
472144797,253931924,4,4259850,4028193,4325386,396809,0.02510607,0.030947171,0.023659615,0.030549608,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
473144906,253931924,4,4259850,4028193,4325386,396809,0.052214324,0.03997436,0.054106183,0.047220945,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
474144961,253931924,4,4259850,4028193,4325386,396809,0.05328067,0.054619305,0.044426102,0.04299608,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
475145087,253931924,4,4259850,4028193,4325386,396809,0.0574436,0.03745027,0.057802387,0.02400005,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
476145237,253931924,4,4259850,4028193,4325386,396809,0.055700514,0.033560075,0.06936028,0.029405508,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
477145266,253931924,4,4259850,4028193,4325386,396809,0.07215452,0.045025453,0.068234116,0.03799845,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
478145387,253931924,4,4259850,4028193,4325386,396809,0.07611851,0.03617781,0.07258985,0.03183143,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
479145493,253931924,4,4259850,4028193,4325386,396809,0.08974644,0.05678038,0.08706884,0.03484714,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
480145577,253931924,4,4259850,4028193,4325386,396809,0.0794813,0.043925934,0.077628076,0.038485326,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
481145747,253931924,4,4259850,4028193,4325386,396809,0.08985961,0.043259133,0.08865384,0.03666383,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
482145810,253931924,4,4259850,4028193,4325386,396809,0.06130497,0.05687495,0.060354173,0.041292943,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
483145971,253931924,4,4259850,4028193,4325386,396809,0.055372402,0.04553175,0.056818016,0.048670612,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
484146035,253931924,4,4259850,4028193,4325386,396809,0.0716423,0.03385242,0.07077023,0.03844379,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
485146137,253931924,4,4259850,4028193,4325386,396809,0.07060595,0.091841646,0.06791841,0.06612642,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
486146283,253931924,4,4259850,4028193,4325386,396809,0.06295316,0.048093632,0.07743031,0.04971834,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
487146339,253931924,4,4259850,4028193,4325386,396809,0.055692732,0.06976281,0.07596858,0.07967146,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
488146475,253931924,4,4259850,4028193,4325386,396809,0.10114169,0.06336801,0.10067062,0.04866854,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
489146584,253931924,4,4259850,4028193,4325386,396809,0.1586181,0.10201138,0.1588482,0.094175085,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
490146680,253931924,4,4259850,4028193,4325386,396809,0.09537467,0.061582033,0.08528572,0.043270294,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
491146838,253931924,4,4259850,4028193,4325386,396809,0.09195325,0.03939768,0.07000652,0.038329355,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
492146940,253931924,4,4259850,4028193,4325386,396809,0.121158145,0.054715145,0.08617241,0.055980913,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
493147021,253931924,4,4259850,4028193,4325386,396809,0.083980806,0.03741286,0.06848356,0.042779304,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
494147197,253931924,4,4259850,4028193,4325386,396809,0.09272199,0.055056788,0.081289545,0.05846569,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
495147300,253931924,4,4259850,4028193,4325386,396809,0.06185047,0.048279762,0.038329948,0.053273354,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
496147379,253931924,4,4259850,4028193,4325386,396809,0.056290485,0.04041503,0.04702263,0.038987704,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
497147509,253931924,4,4259850,4028193,4325386,396809,0.077214815,0.07914133,0.06945999,0.05775097,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
498147632,253931924,4,4259850,4028193,4325386,396809,0.10467505,0.09386745,0.08805172,0.046588954,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
499147770,253931924,4,4259850,4028193,4325386,396809,0.048038267,0.074873805,0.039747052,0.033265613,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
500147841,253931924,4,4259850,4028193,4325386,396809,0.08614237,0.10948368,0.075271115,0.05162604,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
501148005,253931924,4,4259850,4028193,4325386,396809,0.091081254,0.11977611,0.07918005,0.06327257,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
502148095,253931924,4,4259850,4028193,4325386,396809,0.10097352,0.12957405,0.09035206,0.07390961,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
503148235,253931924,4,4259850,4028193,4325386,396809,0.0815356,0.050296735,0.087821126,0.050113693,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
504148392,253931924,4,4259850,4028193,4325386,396809,0.08138433,0.063748315,0.09685363,0.08312913,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
505148475,253931924,4,4259850,4028193,4325386,396809,0.059066385,0.040487424,0.060010538,0.0371339,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
506148586,253931924,4,4259850,4028193,4325386,396809,0.07228776,0.062538326,0.08496733,0.07456882,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
507148684,253931924,4,4259850,4028193,4325386,396809,0.07235408,0.059817098,0.07691643,0.06647754,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
508148851,253931924,4,4259850,4028193,4325386,396809,0.06046784,0.05869855,0.06164714,0.06525572,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
509148975,253931924,4,4259850,4028193,4325386,396809,0.09073014,0.09325451,0.091747314,0.094369166,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
510154073,253931924,4,4259850,4028193,4325386,396809,0.12610069,0.10948054,0.11657656,0.09530162,nan,nan,nan,nan,nan,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,2,4,1,1,1,1,0,0,0,0,0,0,0
