timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
289330381,289330355,0.6999998,1.0962718e-05,12.1179695,690.203,0.023639612,2.0912392,1
289430369,289430343,0.6999998,1.0988632e-05,9.438712,709.45416,0.0139527125,2.0969036,1
289530440,289530412,0.6999998,1.1014588e-05,7.1733136,700.39703,0.008163057,2.1329248,1
289630453,289630428,0.6999998,1.1040516e-05,7.9705625,730.63153,0.009661333,2.1843104,1
289730397,289730372,0.6999998,1.1066406e-05,11.041016,710.829,0.019055063,2.126324,1
289830445,289830420,0.6999998,1.1092351e-05,10.427116,751.02075,0.01608548,2.2312016,1
289930423,289930398,0.6999998,1.111826e-05,10.099175,751.9437,0.015071066,2.2363946,1
290030422,290030397,0.6999998,1.114418e-05,9.478186,729.7929,0.01367755,2.1743386,1
290130446,290130422,0.6999998,1.1170112e-05,8.823528,698.8852,0.012377594,2.0946805,1
290230452,290230427,0.6999998,1.1196035e-05,8.452807,692.77673,0.011459512,2.085203,1
290330491,290330466,0.6999998,1.1221975e-05,10.415872,675.748,0.017838731,2.025023,1
290430491,290430466,0.6999998,1.1247895e-05,10.617356,681.7381,0.018372688,2.053595,1
290530492,290530468,0.6999998,1.1273816e-05,9.224511,703.11383,0.013446788,2.1357198,1
290630482,290630458,0.6999998,1.1299731e-05,7.9833765,680.0918,0.010412696,2.1135106,1
290730547,290730507,0.6999998,1.13256765e-05,7.3335347,705.013,0.008475924,2.2171805,1
290830515,290830491,0.6999998,1.1351588e-05,8.195857,786.22577,0.009492902,2.428288,1
290930508,290930484,0.6999998,1.1377505e-05,13.641473,788.2206,0.02623205,2.5821426,1
291030572,291030548,0.6999998,1.1403458e-05,14.688655,925.29553,0.025908427,3.0845625,1
291130615,291130582,0.6999998,1.1429397e-05,9.175666,1026.6355,0.009112055,3.2158484,1
291230601,291230576,0.6999998,1.1455313e-05,8.343602,1007.0981,0.0076805605,3.1850102,1
291330620,291330592,0.6999998,1.1481243e-05,8.650958,1016.874,0.008177466,3.2131324,1
291430582,291430558,0.6999998,1.1507145e-05,9.166448,979.2533,0.0095337685,3.0920186,1
291530599,291530574,0.6999998,1.1533072e-05,9.556905,942.673,0.010765419,2.9890616,1
291630628,291630601,0.6999998,1.1559006e-05,8.6106,900.626,0.009147026,2.8892794,1
291730582,291730558,0.6999998,1.1584904e-05,8.419476,878.0961,0.008969856,2.8328955,1
291830621,291830590,0.6999998,1.161084e-05,9.857564,887.61835,0.012163833,2.8525066,1
291930656,291930632,0.6999998,1.1636783e-05,9.948945,852.3081,0.01290372,2.745475,1
292030686,292030659,0.6999998,1.1662716e-05,10.19335,822.0004,0.014044921,2.655267,1
292130658,292130633,0.6999998,1.1688623e-05,10.526929,810.90485,0.015184167,2.6296248,1
292230697,292230658,0.6999998,1.1714556e-05,9.164341,792.66327,0.011772569,2.5761545,1
292330645,292330621,0.6999998,1.1740457e-05,9.521798,763.277,0.013198157,2.4810376,1
292430657,292430633,0.6999998,1.1766383e-05,8.724478,802.8263,0.010534521,2.6166513,1
292530755,292530731,0.6999998,1.1792355e-05,7.407137,800.3396,0.007616999,2.6384737,1
292630671,292630645,0.6999998,1.18182315e-05,10.643647,780.916,0.016118852,2.5434117,1
292730717,292730677,0.6999998,1.18441685e-05,12.020665,771.03827,0.020822773,2.5568023,1
292830801,292830774,0.6999998,1.1870139e-05,9.325607,766.29675,0.012609989,2.4858825,1
292930701,292930670,0.6999998,1.1896005e-05,7.7859945,744.2736,0.009050094,2.4463983,1
293030733,293030706,0.6999998,1.1921945e-05,7.873105,735.5727,0.009363193,2.4082222,1
293130768,293130741,0.6999998,1.1947884e-05,11.449216,718.3933,0.02027434,2.352044,1
293230758,293230732,0.6999998,1.1973799e-05,11.851042,721.9049,0.021616757,2.3712556,1
293330795,293330768,0.6999998,1.19997385e-05,9.863076,789.4333,0.013691999,2.5429015,1
293430742,293430716,0.6999998,1.2025632e-05,10.846814,770.4945,0.016966503,2.4859023,1
293530758,293530732,0.6999998,1.2051561e-05,8.786849,797.264,0.010760233,2.5744069,1
293630826,293630801,0.6999998,1.2077516e-05,8.414498,772.46173,0.010184435,2.4988647,1
293730776,293730750,0.6999998,1.2103409e-05,11.496095,778.2589,0.018868355,2.5172226,1
293830811,293830787,0.6999998,1.2129349e-05,11.393454,785.05536,0.01837249,2.533546,1
293930805,293930780,0.6999998,1.2155266e-05,10.34801,768.5584,0.015480832,2.4683967,1
294030801,294030777,0.6999998,1.2181185e-05,8.57478,787.97363,0.010367925,2.5529296,1
294130804,294130780,0.6999998,1.2207107e-05,9.140188,777.8128,0.011934182,2.512149,1
294230832,294230807,0.6999998,1.2233041e-05,12.663842,756.00726,0.023570158,2.5013607,1
294330831,294330806,0.6999998,1.2258961e-05,10.492178,745.519,0.016407033,2.4091537,1
294430865,294430839,0.6999998,1.2284898e-05,9.462316,747.43884,0.013309957,2.4207072,1
294530921,294530896,0.6999998,1.23108475e-05,10.903719,726.2936,0.018188404,2.354609,1
294630928,294630904,0.6999998,1.2336773e-05,8.814569,713.837,0.0120937405,2.3338463,1
294730861,294730836,0.6999998,1.2362656e-05,7.1224194,778.96533,0.0072359317,2.6030238,1
294830892,294830868,0.6999998,1.2388592e-05,7.0400314,859.3585,0.0064081447,2.8488905,1
294930898,294930874,0.6999998,1.2414515e-05,10.512342,863.38306,0.014221748,2.8026433,1
295030926,295030901,0.6999998,1.244045e-05,8.493781,832.71716,0.00962636,2.710553,1
295130959,295130935,0.6999998,1.24663875e-05,10.570303,799.4794,0.015528343,2.6076255,1
295230992,295230967,0.6999998,1.24923245e-05,8.397314,779.3323,0.010053462,2.5477147,1
295330936,295330911,0.6999998,1.2518216e-05,7.751772,769.06934,0.0086814845,2.5292332,1
295431013,295430989,0.6999998,1.25441775e-05,10.025394,751.0129,0.014870072,2.446234,1
295530932,295530907,0.6999998,1.2570055e-05,10.070932,739.6715,0.015235543,2.409317,1
295631019,295630995,0.6999998,1.25960205e-05,11.444281,743.5251,0.019572165,2.4512157,1
295730950,295730926,0.6999998,1.2621905e-05,8.864589,743.3758,0.011745358,2.426009,1
295831064,295831035,0.6999998,1.2647882e-05,8.271234,716.5588,0.010608312,2.349748,1
295930984,295930960,0.6999998,1.2673763e-05,10.623763,744.2073,0.016850794,2.4379556,1
296031064,296031040,0.6999998,1.2699725e-05,8.500766,735.52264,0.010916352,2.4020858,1
296131055,296131029,0.6999998,1.2725639e-05,13.545423,756.4346,0.026950773,2.6041234,1
296231092,296231067,0.6999998,1.2751579e-05,11.055975,811.8713,0.016728785,2.654509,1
296331005,296330981,0.6999998,1.2777455e-05,8.765846,794.1007,0.010751513,2.5986643,1
296431154,296431130,0.6999998,1.2803453e-05,10.985264,782.6203,0.017132761,2.5609763,1
296531054,296531028,0.6999998,1.2829321e-05,7.7619376,759.10864,0.008818483,2.5078802,1
296631159,296631134,0.6999998,1.28552965e-05,11.662979,742.4898,0.020355698,2.4458282,1
296731051,296731027,0.6999998,1.2881162e-05,9.922672,737.5106,0.014833598,2.401171,1
296831183,296831159,0.6999998,1.290715e-05,10.573368,756.34296,0.01642349,2.4718425,1
296931193,296931164,0.6999998,1.2933074e-05,11.235793,743.4042,0.018868612,2.4462056,1
297031258,297031234,0.6999998,1.2959031e-05,8.250695,721.06506,0.010489726,2.3874996,1
297131108,297131083,0.6999998,1.2984872e-05,9.509112,718.8245,0.013977019,2.3491597,1
297231345,297231319,0.6999998,1.3010916e-05,11.600106,705.9857,0.021178028,2.3292804,1
297331097,297331071,0.6999998,1.3036708e-05,9.691325,705.2189,0.014797893,2.3044574,1
297431280,297431253,0.6999998,1.3062722e-05,11.679016,690.4189,0.021951152,2.2818081,1
297531164,297531138,0.6999998,1.3088584e-05,6.664086,684.295,0.007210997,2.3504548,1
297631186,297631156,0.6999998,1.3114513e-05,8.343471,751.8473,0.010287772,2.4832442,1
297731180,297731142,0.6999998,1.3140427e-05,8.449668,766.6642,0.010347409,2.5265534,1
297831298,297831273,0.6999998,1.3166415e-05,10.945757,760.2681,0.017509846,2.5084841,1
297931153,297931128,0.6999998,1.3192261e-05,11.765421,771.1254,0.019945612,2.5715997,1
298031193,298031169,0.6999998,1.3218201e-05,9.019868,757.1034,0.011939954,2.5026314,1
298131283,298131259,0.6999998,1.3244167e-05,10.128729,728.58203,0.015645482,2.4082334,1
298231217,298231192,0.6999998,1.32700525e-05,8.157893,758.5666,0.009748097,2.5338306,1
298331187,298331158,0.6999998,1.3295955e-05,10.506392,737.16077,0.01663805,2.4465775,1
298431284,298431260,0.6999998,1.3321928e-05,9.537256,716.9525,0.014096588,2.3768964,1
298531297,298531273,0.6999998,1.3347855e-05,12.050553,704.0008,0.022919139,2.3855543,1
298631250,298631226,0.6999998,1.337375e-05,9.794829,706.5816,0.015086515,2.3531919,1
298731268,298731244,0.6999998,1.3399679e-05,7.0710726,684.71564,0.0081136795,2.357445,1
298831324,298831300,0.6999998,1.3425627e-05,8.615012,715.61664,0.011523618,2.4035408,1
298931251,298931226,0.6999998,1.34515085e-05,10.432592,738.6811,0.016371367,2.4734972,1
299031335,299031311,0.6999998,1.3477473e-05,14.157721,762.85406,0.029194612,2.729411,1
299131282,299131258,0.6999998,1.3503366e-05,7.6089764,788.8792,0.008154539,2.702025,1
299231331,299231306,0.6999998,1.352931e-05,10.830531,781.4708,0.016678011,2.6382563,1
299331278,299331252,0.6999998,1.3555202e-05,7.3808727,789.8102,0.0076639066,2.710725,1
299431329,299431305,0.6999998,1.3581149e-05,9.764152,793.2748,0.013353738,2.665227,1
299531336,299531312,0.6999998,1.3607072e-05,7.664031,761.94727,0.00856539,2.5923247,1
299631382,299631357,0.6999998,1.36330145e-05,10.875495,749.7329,0.01752867,2.5321593,1
299731316,299731291,0.6999998,1.3658901e-05,10.059044,766.9123,0.014659705,2.5788646,1
299831387,299831362,0.6999998,1.3684858e-05,11.499997,774.43536,0.018974388,2.6363332,1
299921421,299921396,0.6999998,1.370882e-05,8.802402,761.9684,0.011298554,2.5938265,1
300031383,300031359,0.6999998,1.3741177e-05,10.308113,750.7732,0.015725594,2.537494,1
300131356,300131331,0.6999998,1.3767082e-05,10.30979,727.222,0.016240152,2.458118,1
300231408,300231383,0.6999998,1.379303e-05,8.251676,712.3196,0.010621036,2.4337492,1
300331366,300331341,0.6999998,1.3818929e-05,11.99455,708.2546,0.02257023,2.453995,1
300431513,300431488,0.6999998,1.3844925e-05,7.7794714,690.01965,0.009745322,2.3844557,1
300531406,300531381,0.6999998,1.3870788e-05,9.247982,694.21967,0.013688458,2.3665826,1
300631432,300631407,0.6999998,1.3896722e-05,8.091358,692.6187,0.010502825,2.3801732,1
300731444,300731420,0.6999998,1.3922648e-05,10.558427,684.16724,0.018104797,2.3430676,1
300831452,300831428,0.6999998,1.3948573e-05,11.040182,694.7051,0.019494383,2.3919036,1
300931446,300931419,0.6999998,1.3974489e-05,9.99328,687.55945,0.016138507,2.3558774,1
301031468,301031444,0.6999998,1.4000422e-05,10.400901,675.7226,0.017788157,2.3229496,1
301131486,301131461,0.6999998,1.4026352e-05,8.119391,664.3641,0.0110255,2.3114405,1
301231526,301231499,0.6999998,1.4052291e-05,11.409497,643.03235,0.022493532,2.2440648,1
301331491,301331465,0.6999998,1.4078194e-05,8.551485,638.00964,0.012735422,2.227057,1
301431503,301431477,0.6999998,1.410412e-05,9.923404,625.69806,0.017486947,2.1832688,1
301531470,301531444,0.6999998,1.4130023e-05,9.107699,606.56305,0.015194938,2.1393802,1
301631549,301631523,0.6999998,1.4155985e-05,10.122695,590.7416,0.01927313,2.0933251,1
301731518,301731491,0.6999998,1.4181889e-05,11.045085,579.9926,0.023370776,2.0813177,1
301831543,301831488,0.6999998,1.4207808e-05,11.052126,601.3032,0.02257125,2.170933,1
301931512,301931485,0.6999998,1.4233728e-05,11.808778,622.4953,0.024890369,2.2805698,1
302031606,302031545,0.6999998,1.4259679e-05,9.925316,606.1452,0.018057995,2.2294059,1
302131541,302131515,0.6999998,1.4285584e-05,11.970891,585.6904,0.027185813,2.198158,1
302231622,302231594,0.6999998,1.4311545e-05,10.167492,572.6062,0.020059915,2.1568265,1
302331540,302331515,0.6999998,1.43374255e-05,12.219329,582.39844,0.028486034,2.2362375,1
302431645,302431621,0.6999998,1.43634015e-05,12.846537,612.7672,0.029924996,2.3932288,1
302531560,302531536,0.6999998,1.4389278e-05,8.9667015,604.87915,0.014769109,2.3818505,1
302631635,302631576,0.6999998,1.4415219e-05,9.763295,591.54517,0.017904509,2.3066542,1
302731574,302731549,0.6999998,1.4441126e-05,8.594997,629.83075,0.0130324215,2.4810903,1
302831614,302831588,0.6999998,1.4467068e-05,6.2999916,651.19916,0.0067721037,2.6887026,1
302931628,302931601,0.6999998,1.4492995e-05,7.436227,770.4009,0.007975281,3.0424464,1
303031613,303031588,0.6999998,1.451891e-05,7.325515,878.2987,0.0067887767,3.4369535,1
303131750,303131725,0.6999998,1.4544901e-05,4.0701604,1013.2952,0.0018165383,4.164406,1
303231640,303231612,0.6999998,1.4570763e-05,9.521151,1069.8184,0.009415129,4.088819,1
303331631,303331604,0.6999998,1.4596679e-05,11.107012,1027.5288,0.013340064,3.9500568,1
303431822,303431798,0.6999998,1.4622699e-05,8.259589,994.08124,0.0076252217,3.8011034,1
303531646,303531622,0.6999998,1.464853e-05,8.987745,986.056,0.009102431,3.7502904,1
303631700,303631675,0.6999998,1.4674477e-05,7.4820123,969.5866,0.006415163,3.7017424,1
303731874,303731850,0.6999998,1.4700488e-05,7.81057,1009.717,0.006713102,3.8176847,1
303831727,303831702,0.6999998,1.4726331e-05,7.292802,1109.7904,0.005324825,4.187066,1
303931699,303931672,0.6999998,1.4752235e-05,7.294615,1073.6346,0.005506881,4.036568,1
304031926,304031902,0.6999998,1.4778275e-05,13.179567,1076.6173,0.01792662,4.203426,1
304131716,304131692,0.6999998,1.4804087e-05,12.495104,1149.0963,0.015096657,4.378441,1
304231741,304231715,0.6999998,1.4830019e-05,8.201812,1191.8132,0.006271463,4.4167247,1
304331856,304331832,0.6999998,1.4856001e-05,10.602938,1219.1887,0.010245637,4.5133953,1
304431807,304431783,0.6999998,1.4881895e-05,8.556756,1212.14,0.006711553,4.4674687,1
304531736,304531711,0.6999998,1.4907778e-05,8.975653,1169.7715,0.007652239,4.2955747,1
304631964,304631939,0.6999998,1.4933818e-05,8.89111,1142.483,0.007688112,4.193235,1
304731748,304731723,0.6999998,1.4959627e-05,9.631945,1104.1317,0.00933608,4.043445,1
304831810,304831784,0.6999998,1.4985579e-05,11.966387,1106.9641,0.014373086,4.105014,1
304931938,304931913,0.6999998,1.5011566e-05,12.2655,1096.6134,0.015243141,4.065846,1
305031775,305031751,0.6999998,1.5037402e-05,8.792963,1107.941,0.0077537415,4.037163,1
305131795,305131770,0.6999998,1.5063333e-05,10.562504,1069.8771,0.011586636,3.9041116,1
305231951,305231925,0.6999998,1.5089335e-05,7.136881,1039.4358,0.005444735,3.8757355,1
305331856,305331831,0.6999998,1.5115206e-05,9.236176,1015.00543,0.009338422,3.7743535,1
305431897,305431872,0.6999998,1.5141148e-05,5.8016686,966.22266,0.0038706698,3.7828867,1
305531818,305531793,0.6999998,1.5167028e-05,8.385256,979.59155,0.007975264,3.7750518,1
305631826,305631801,0.6999998,1.5192953e-05,8.123135,944.66815,0.0077611394,3.705344,1
305731843,305731818,0.6999998,1.5218882e-05,8.14226,925.9401,0.007955446,3.6813002,1
305831865,305831838,0.6999998,1.5244813e-05,6.050528,889.1759,0.004574634,3.634194,1
305931859,305931832,0.6999998,1.527073e-05,8.516914,878.3911,0.009175592,3.4765935,1
306031903,306031877,0.6999998,1.5296673e-05,9.469743,874.09576,0.011399212,3.3836315,1
306131902,306131876,0.6999998,1.5322592e-05,11.890844,882.7137,0.017797664,3.397198,1
306231953,306231904,0.6999998,1.5348529e-05,12.97557,965.3234,0.019379273,3.657495,1
306331926,306331902,0.6999998,1.537445e-05,13.041027,1091.4968,0.017312452,4.007879,1
306431898,306431874,0.6999998,1.5400357e-05,11.698428,1228.541,0.012377213,4.3179207,1
306531910,306531886,0.6999998,1.5426285e-05,11.251763,1280.6101,0.010984536,4.386574,1
306631926,306631901,0.6999998,1.5452213e-05,13.720306,1288.7728,0.016229635,4.420068,1
306731953,306731929,0.6999998,1.5478148e-05,12.325031,1308.5645,0.012898478,4.320621,1
306831928,306831904,0.6999998,1.5506053e-05,10.516153,1298.605,0.009462246,4.175662,1
306931953,306931927,0.6999998,1.5531985e-05,13.20186,1282.7856,0.015096411,4.126439,1
307031946,307031922,0.6999998,1.5557902e-05,12.187841,1266.2101,0.013034828,3.973441,1
307131955,307131930,0.6999998,1.5583828e-05,10.926869,1256.026,0.010562102,3.86209,1
307231980,307231954,0.6999998,1.5609761e-05,9.305607,1213.8912,0.007926238,3.7059839,1
307332008,307331984,0.6999998,1.5635696e-05,10.058257,1183.6077,0.009497191,3.5613792,1
307432060,307432032,0.6999998,1.566164e-05,10.989187,1170.0626,0.011467785,3.494907,1
307531993,307531969,0.6999998,1.5687529e-05,9.249558,1170.7584,0.008119554,3.4953454,1
307632006,307631982,0.6999998,1.5713456e-05,8.197191,1197.4551,0.0062348843,3.5895638,1
307732070,307732026,0.6999998,1.57394e-05,10.988263,1243.4775,0.010788912,3.6710503,1
307832020,307831993,0.6999998,1.5765303e-05,9.75677,1201.6829,0.008801968,3.5505962,1
307932064,307932040,0.6999998,1.5791251e-05,7.3776217,1147.362,0.0052709603,3.4692726,1
308032035,308032011,0.6999998,1.5817157e-05,10.25931,1206.0293,0.009696967,3.58815,1
308132041,308132017,0.6999998,1.5843083e-05,9.840125,1208.3655,0.008903493,3.615695,1
308232095,308232070,0.6999998,1.5869033e-05,11.637987,1179.9847,0.012753719,3.599403,1
308332054,308332030,0.6999998,1.5894933e-05,7.443101,1139.9409,0.0053998656,3.5227656,1
308432063,308432038,0.6999998,1.5920858e-05,11.74369,1125.5886,0.013614036,3.5082715,1
308532071,308532047,0.6999998,1.5946785e-05,10.106239,1123.8142,0.0100981565,3.4953394,1
308632129,308632103,0.6999998,1.5972735e-05,9.601803,1103.6571,0.009281729,3.464828,1
308732113,308732089,0.6999998,1.5998648e-05,8.177212,1064.3231,0.006980628,3.3953705,1
308832101,308832076,0.6999998,1.6024562e-05,9.956496,1005.05,0.010959302,3.2416074,1
308932144,308932120,0.6999998,1.6050508e-05,9.807603,988.4732,0.010812306,3.2379806,1
309032253,309032228,0.6999998,1.6076485e-05,7.568304,957.38464,0.0066476506,3.2132373,1
309132150,309132125,0.6999998,1.610235e-05,6.4519258,923.28973,0.005009544,3.1838548,1
309232185,309232160,0.6999998,1.612829e-05,12.042742,933.90454,0.017254636,3.2977624,1
309332371,309332347,0.6999998,1.6154308e-05,4.0819182,939.34326,0.001970887,3.5014071,1
309432164,309432137,0.6999998,1.618012e-05,5.8322315,1085.6779,0.0034811762,3.8986235,1
309532159,309532134,0.6999998,1.620604e-05,7.3719125,1100.6873,0.0054859756,3.9261856,1
309632308,309632284,0.6999998,1.6232038e-05,10.611704,1137.9047,0.010995675,4.1215467,1
309732188,309732148,0.6999998,1.6257887e-05,10.534399,1165.9178,0.010575699,4.2673883,1
309832236,309832209,0.6999998,1.6283839e-05,8.701562,1234.7147,0.0068137357,4.5118475,1
309932404,309932378,0.6999998,1.6309848e-05,7.894517,1206.8561,0.005737902,4.440319,1
310032205,310032179,0.6999998,1.6335667e-05,7.9347806,1203.6383,0.0058120764,4.4578805,1
310132222,310132193,0.6999998,1.6361597e-05,11.16135,1179.2003,0.011738251,4.4523444,1
310232351,310232324,0.6999998,1.6387587e-05,5.6081433,1176.6892,0.002969846,4.471845,1
310332217,310332192,0.6999998,1.6413438e-05,11.122036,1207.2522,0.01138487,4.5921865,1
310432230,310432205,0.6999998,1.6439366e-05,8.5090685,1207.6293,0.0066617434,4.547399,1
310532393,310532368,0.6999998,1.646537e-05,10.284994,1186.2296,0.009908247,4.509268,1
310632276,310632251,0.6999998,1.649123e-05,10.386264,1179.6287,0.010160869,4.492904,1
310732294,310732269,0.6999998,1.651716e-05,13.0148735,1192.8018,0.015778624,4.6743774,1
310832400,310832376,0.6999998,1.654314e-05,9.950856,1217.354,0.009037775,4.640974,1
310932282,310932256,0.6999998,1.6568998e-05,9.989987,1170.907,0.009470327,4.502927,1
311032278,311032254,0.6999998,1.6594917e-05,7.3400545,1131.8828,0.005288769,4.4251046,1
311132423,311132399,0.6999998,1.6620914e-05,10.413665,1095.318,0.011000804,4.290728,1
311232300,311232275,0.6999998,1.6646767e-05,10.063322,1074.8491,0.010468699,4.2267303,1
311332341,311332316,0.6999998,1.667271e-05,9.197293,1067.147,0.008807514,4.200288,1
311432312,311432287,0.6999998,1.6698616e-05,13.605531,1047.0619,0.019643378,4.293254,1
311532326,311532301,0.6999998,1.6724542e-05,10.195496,1037.0903,0.011136727,4.114433,1
311632380,311632355,0.6999998,1.675049e-05,9.778224,1006.57794,0.010554315,4.0042477,1
311732348,311732323,0.6999998,1.6776392e-05,8.864597,955.4376,0.009138463,3.8291147,1
311832341,311832317,0.6999998,1.6802309e-05,9.551079,924.6993,0.010961293,3.7225266,1
311932402,311932377,0.6999998,1.6828264e-05,10.906393,896.24884,0.014746575,3.6476705,1
312032386,312032362,0.6999998,1.6854177e-05,11.211173,869.8764,0.016054694,3.567611,1
312132372,312132348,0.6999998,1.688009e-05,10.642766,845.3152,0.014888394,3.46854,1
312232404,312232358,0.6999998,1.6906017e-05,11.770145,824.01117,0.01868048,3.4266942,1
312332414,312332390,0.6999998,1.6931954e-05,12.535053,816.86285,0.021372765,3.4389486,1
312432407,312432382,0.6999998,1.6957869e-05,10.611453,836.36206,0.014959355,3.4472098,1
312532408,312532383,0.6999998,1.698379e-05,9.6833725,837.89294,0.012434325,3.4555786,1
312632409,312632384,0.6999998,1.700971e-05,10.769167,828.6217,0.015551254,3.4284892,1
312732421,312732396,0.6999998,1.7035638e-05,8.1096325,829.47736,0.008809581,3.48958,1
312832445,312832421,0.6999998,1.7061571e-05,9.0462675,802.2734,0.011333758,3.3721368,1
312932462,312932421,0.6999998,1.7087492e-05,8.698699,780.8063,0.010767696,3.315673,1
313032455,313032431,0.6999998,1.7113418e-05,7.9705048,787.0968,0.008968111,3.3901465,1
313132531,313132507,0.6999998,1.7139379e-05,8.7877865,819.36304,0.010472252,3.5315664,1
313232542,313232517,0.6999998,1.7165303e-05,9.61993,812.0011,0.012663237,3.514501,1
313332530,313332503,0.6999998,1.7191218e-05,9.523542,791.0643,0.012739218,3.4386857,1
313432492,313432467,0.6999998,1.7217119e-05,11.444294,758.14594,0.01919476,3.351042,1
313532487,313532463,0.6999998,1.7243037e-05,12.1947975,734.2849,0.022503085,3.2917101,1
313632507,313632480,0.6999998,1.7268965e-05,12.596138,732.3134,0.024073282,3.3073065,1
313732515,313732487,0.6999998,1.7298296e-05,9.215744,728.28326,0.012957403,3.1854155,1
313832523,313832495,0.6999998,1.732422e-05,9.1958885,727.85645,0.012909195,3.2026608,1
313932565,313932538,0.6999998,1.7350163e-05,10.103829,707.31335,0.016036797,3.1155393,1
314032613,314032586,0.6999998,1.7376107e-05,11.090582,685.8222,0.019927582,3.0410953,1
314132563,314132536,0.6999998,1.7402002e-05,8.395602,672.5893,0.011644242,2.9832695,1
314232550,314232524,0.6999998,1.7427916e-05,9.049605,663.8723,0.0137066785,2.9348953,1
314332555,314332529,0.6999998,1.7453836e-05,12.916668,637.0935,0.029097475,2.9243727,1
314432638,314432592,0.6999998,1.747979e-05,9.282154,689.6927,0.013880318,3.0465627,1
314532577,314532551,0.6999998,1.7505692e-05,12.723258,691.9096,0.025995897,3.1361306,1
314632597,314632571,0.6999998,1.7531624e-05,9.029742,689.78033,0.013134012,3.060167,1
314732643,314732614,0.6999998,1.7557566e-05,11.173586,666.8478,0.02080252,2.974419,1
314832639,314832610,0.6999998,1.7583485e-05,8.637428,645.6474,0.012838993,2.8832345,1
314932820,314932796,0.6999998,1.7609504e-05,9.852888,627.16113,0.01719909,2.792435,1
315032608,315032583,0.6999998,1.7635313e-05,8.904197,613.5841,0.014357304,2.7461739,1
315132621,315132593,0.6999998,1.766124e-05,8.874692,605.0536,0.014463393,2.7123387,1
315232783,315232758,0.6999998,1.7687244e-05,8.12264,587.7924,0.012471763,2.6572204,1
315332670,315332646,0.6999998,1.7713106e-05,11.598791,585.9602,0.025510257,2.6683147,1
315432657,315432632,0.6999998,1.773902e-05,8.618622,579.68506,0.014237739,2.6153233,1
315532881,315532857,0.6999998,1.7765055e-05,8.525191,561.20026,0.014389573,2.5336056,1
315632706,315632681,0.6999998,1.7790884e-05,11.272922,538.37964,0.02622659,2.4405985,1
315732670,315732645,0.6999998,1.7816788e-05,9.376458,531.8836,0.018366167,2.3858206,1
315832901,315832875,0.6999998,1.7842827e-05,8.911444,514.0585,0.017164892,2.3077562,1
315932717,315932693,0.6999998,1.7868653e-05,10.075289,499.32565,0.022588564,2.2386394,1
316032708,316032681,0.6999998,1.7894568e-05,11.918154,491.3869,0.032118253,2.2508318,1
316132847,316132822,0.6999998,1.7920562e-05,10.540436,482.00247,0.02561093,2.1737797,1
316232768,316232728,0.6999998,1.7946435e-05,9.4562435,468.73206,0.021196792,2.1119478,1
316332755,316332709,0.6999998,1.7972345e-05,9.410537,460.24368,0.021379543,2.0754128,1
316432893,316432869,0.6999998,1.7998347e-05,11.181323,467.20294,0.02973297,2.117458,1
316532736,316532711,0.6999998,1.8024184e-05,11.475429,472.47363,0.030968325,2.1500912,1
316632776,316632748,0.6999998,1.8050123e-05,11.7531185,461.4034,0.033264644,2.1214144,1
316732802,316732778,0.6999998,1.8076062e-05,9.582648,447.8151,0.022783993,2.0396328,1
316832765,316832739,0.6999998,1.8101962e-05,8.233805,448.89557,0.016780825,2.0846372,1
316932763,316932739,0.6999998,1.8127885e-05,8.580208,441.32828,0.018534945,2.0520587,1
317032925,317032900,0.6999998,1.8153889e-05,11.823643,427.5675,0.036329165,2.0172145,1
317132784,317132759,0.6999998,1.8179737e-05,8.238616,423.50266,0.017807784,2.0045009,1
317232863,317232837,0.6999998,1.8205697e-05,7.99899,419.33502,0.016953785,2.0019543,1
317332873,317332848,0.6999998,1.8231623e-05,10.054332,420.87143,0.026687903,1.9916681,1
317432862,317432838,0.6999998,1.8257539e-05,8.443934,412.6292,0.01919938,1.9744227,1
317532825,317532800,0.6999998,1.8283437e-05,10.683003,406.48645,0.031195948,1.9469419,1
317632824,317632800,0.6999998,1.8309358e-05,9.772365,390.5836,0.02716707,1.8686025,1
317732847,317732822,0.6999998,1.8335291e-05,9.152348,376.11658,0.024745714,1.8078454,1
317832911,317832885,0.6999998,1.8361245e-05,9.973943,374.38138,0.029524121,1.8081318,1
317932979,317932953,0.6999998,1.83872e-05,7.1387706,366.2333,0.015461316,1.8390871,1
318032853,318032826,0.6999998,1.8413055e-05,9.475491,372.9438,0.026749613,1.8218912,1
318132906,318132879,0.6999998,1.8439003e-05,9.553085,379.191,0.026741562,1.8523879,1
318232897,318232871,0.6999998,1.846492e-05,12.591253,383.75253,0.045903325,1.9524971,1
318332936,318332909,0.6999998,1.8490859e-05,7.711524,397.92075,0.016605094,1.9635376,1
318432919,318432893,0.6999998,1.8516772e-05,7.684943,409.32965,0.016031185,2.0136023,1
318532963,318532936,0.6999998,1.8542712e-05,13.03122,426.96942,0.044190705,2.1644921,1
318632912,318632886,0.6999998,1.8568608e-05,14.32905,477.1481,0.04781224,2.4541993,1
318732995,318732968,0.6999998,1.8594572e-05,12.49926,527.90625,0.03288284,2.5355425,1
318832931,318832903,0.6999998,1.8620456e-05,8.712512,542.62427,0.015543367,2.5564234,1
