timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
431348341,431328514,396321,0.7185527,-0.32687038,0.9361416,3
431903177,431858353,396321,0.7167124,-0.30756074,0.93883747,3
432415644,432387569,396321,0.7040789,-0.29550076,0.9463267,3
432863755,432841830,396321,0.70643604,-0.32087463,0.9055642,3
433418499,433371990,396321,0.6952334,-0.30560693,0.9232258,3
433930813,433902886,396321,0.6914437,-0.29992837,0.88144594,3
434378900,434357580,396321,0.7144065,-0.29560408,0.92977464,3
434827156,434811194,396321,0.73513293,-0.31196576,0.9644011,3
435403691,435341014,396321,0.714584,-0.3058471,0.91695005,3
435894243,435870611,396321,0.69128937,-0.298958,0.8941614,3
436342751,436324794,396321,0.70103145,-0.28610313,0.9111141,3
436918946,436855615,396321,0.70986146,-0.3027605,0.9055123,3
437409997,437385939,396321,0.7094301,-0.29765153,0.9288862,3
437858152,437839855,396321,0.7204393,-0.30305916,0.92257154,3
438306193,438294052,396321,0.7315599,-0.306609,0.94085085,3
438925481,438900282,396321,0.7285732,-0.28982958,0.96811163,3
439373679,439354709,396321,0.7464701,-0.30784488,0.9697875,3
439821688,439809176,396321,0.7319155,-0.31240475,0.9855348,3
440398209,440339274,396321,0.74510163,-0.30814454,0.96217823,3
440888902,440869590,396321,0.7398197,-0.30100423,0.94644153,3
441336975,441323553,396321,0.68469787,-0.29377282,0.88714135,3
441913529,441854359,396321,0.72831583,-0.30694398,0.9303209,3
442404002,442384817,396321,0.70632386,-0.31276464,0.9004043,3
442852525,442839200,396321,0.7147573,-0.30910182,0.91960514,3
443428817,443369334,396321,0.7173508,-0.31006512,0.93075985,3
443919935,443898217,396321,0.72166693,-0.32232702,0.93596554,3
444367944,444347543,396321,0.7048243,-0.3046302,0.9275985,3
444922714,444877238,396321,0.6905975,-0.3085672,0.8945241,3
445392157,445332149,396321,0.70587236,-0.31032735,0.91847056,3
445883177,445861553,396321,0.6919236,-0.29919356,0.8883071,3
446331168,446316218,396321,0.6859683,-0.28392223,0.87691104,3
446907555,446846008,396321,0.7421651,-0.28591782,0.9478041,3
447398163,447375662,396321,0.71991014,-0.2841653,0.919753,3
447846246,447829866,396321,0.70929503,-0.27895606,0.93479055,3
448422778,448359707,396321,0.69833547,-0.26303872,0.91099066,3
448913430,448889956,396321,0.72524,-0.2650042,0.9328629,3
449361970,449345001,396321,0.712819,-0.25842834,0.91844046,3
449810103,449797506,396321,0.7203612,-0.25773388,0.93107307,3
450429084,450403450,396321,0.70344055,-0.25651127,0.8951835,3
450877198,450853956,396321,0.719128,-0.28146762,0.9204452,3
451325248,451307599,396321,0.7033987,-0.29022172,0.9181076,3
451901385,451837650,396321,0.70705456,-0.29846248,0.93930334,3
452392334,452367769,396321,0.7131126,-0.30481178,0.9496168,3
452840357,452822801,396321,0.7096566,-0.29857838,0.94141054,3
453416873,453352893,396321,0.7060861,-0.31246352,0.916759,3
453907597,453883133,396321,0.7041526,-0.3066389,0.8981092,3
454355748,454337945,396321,0.7076645,-0.3007516,0.92474174,3
454804389,454792231,396321,0.7026816,-0.31673157,0.93092453,3
455423120,455398160,396321,0.7123307,-0.32699573,0.9286962,3
455871552,455852335,396321,0.70152724,-0.30201232,0.9420701,3
456319588,456306508,396321,0.69864976,-0.32226515,0.92543834,3
456895686,456837362,396321,0.68107945,-0.29506713,0.89955693,3
457386646,457367473,396321,0.6780894,-0.2980847,0.89706457,3
457834856,457821381,396321,0.71641964,-0.3076777,0.90796554,3
458410962,458351529,396321,0.70414734,-0.30791315,0.9088098,3
458902152,458881405,396321,0.7094011,-0.30180764,0.9110062,3
459350100,459335443,396321,0.718788,-0.2989762,0.9257915,3
459926558,459865175,396321,0.721279,-0.30645943,0.93299216,3
460417474,460396015,396321,0.6504012,-0.2861411,0.8536645,3
460865671,460850762,396321,0.735093,-0.3029323,0.9218041,3
461335376,461304446,396321,0.7400745,-0.30602834,0.94873196,3
461890429,461834563,396321,0.71786994,-0.31655526,0.92487377,3
462381646,462364720,396321,0.72341704,-0.30596137,0.96933806,3
462851096,462819592,396321,0.70785356,-0.3052075,0.94659173,3
463405926,463349651,396321,0.70111144,-0.314156,0.9284424,3
463896899,463879984,396321,0.7182543,-0.3223002,0.9437729,3
464366294,464333860,396321,0.6754813,-0.2968064,0.8952681,3
464921023,464863671,396321,0.69890356,-0.2956034,0.88217753,3
465411965,465393435,396321,0.73441553,-0.3039597,0.9015647,3
465859969,465847953,396321,0.71142983,-0.3043589,0.8902354,3
466329883,466302417,396321,0.6957988,-0.2818165,0.8812476,3
466927214,466908844,396321,0.7143879,-0.27802953,0.8789661,3
467375467,467362891,396321,0.7429045,-0.2873672,0.9752073,3
467845209,467816958,396321,0.6938123,-0.26008937,0.87694156,3
468400103,468347633,396321,0.7117716,-0.2699632,0.8765692,3
468891125,468878545,396321,0.7461186,-0.25902215,0.9403191,3
469360647,469329046,396321,0.7476814,-0.2643922,0.9569165,3
469915552,469856766,396321,0.7372739,-0.26666948,0.92832893,3
470406569,470386898,396321,0.73529696,-0.28701788,0.9014495,3
470854612,470841039,396321,0.71394515,-0.26905042,0.9175288,3
471430790,471371284,396321,0.7194781,-0.27818033,0.9073812,3
471921712,471901928,396321,0.71225905,-0.26645327,0.8854572,3
472369737,472355833,396321,0.5466371,-0.18047842,0.37310326,3
472839380,472810179,396321,0.1285359,-0.1478257,0.49204648,3
473394336,473339818,396321,0.12981497,-0.12918286,0.49726564,3
473884918,473869625,396321,0.10453153,-0.11778149,0.49101588,3
474354738,474324082,396321,0.10467935,-0.12024355,0.4961781,3
474909665,474853882,396321,0.104461335,-0.12238463,0.49376914,3
475400797,475379225,396321,0.10271429,-0.12151736,0.48798323,3
475848861,475832557,396321,0.100807756,-0.1223529,0.48746043,3
476424971,476363451,396321,0.10197889,-0.12427783,0.4975484,3
476916094,476893274,396321,0.12385489,-0.1340068,0.45969185,3
477364218,477347918,396321,0.103468075,-0.12549369,0.4787911,3
477833552,477802750,396321,0.106178924,-0.12300219,0.4877178,3
478431292,478408415,396321,0.10457723,-0.12113576,0.49842775,3
478879409,478862691,396321,0.108739525,-0.12587215,0.49935794,3
479349188,479316788,396321,0.1132462,-0.12690124,0.47485948,3
479904069,479846621,396321,0.10624348,-0.12388804,0.48787594,3
480394577,480376387,396321,0.108999684,-0.12440794,0.5024786,3
480864372,480831451,396321,0.104680344,-0.12483558,0.4954779,3
481419255,481361473,396321,0.1031995,-0.12507944,0.49408746,3
481910341,481889365,396321,0.10470374,-0.1254785,0.48586607,3
482358563,482340000,396321,0.1076194,-0.12370085,0.48093948,3
482806756,482794155,396321,0.10952062,-0.1239778,0.49936593,3
483425849,483400048,396321,0.10401902,-0.12549937,0.49285826,3
483873949,483854455,396321,0.10541844,-0.12589344,0.49605367,3
484428855,484384321,396321,0.10136177,-0.12367958,0.49049494,3
484898574,484839275,396321,0.11875983,-0.10455934,0.48953754,3
485389153,485369015,396321,0.22858918,-0.05547574,0.4513144,3
485837341,485823279,396321,0.23746225,-0.09059432,0.4455771,3
486413811,486348828,396321,0.28083906,-0.2582543,0.34062618,3
486904430,486878734,396321,0.19699277,-0.4560054,0.11528973,3
487352937,487333054,396321,0.14323373,-0.49701345,-0.054673545,3
487907791,487862777,396321,0.13453133,-0.4862269,-0.15339777,3
488420005,488392446,396321,0.06940739,-0.4744895,-0.22282425,3
488868085,488846445,396321,0.020508353,-0.4779806,-0.23143618,3
489422899,489371677,396321,0.01957593,-0.46584377,-0.25814682,3
489914132,489901599,396321,0.07880418,-0.4652456,-0.26115388,3
490383577,490355763,396321,0.091066025,-0.43497476,-0.30039343,3
490831771,490809812,396321,0.1060082,-0.432105,-0.28954023,3
491429503,491415950,396321,0.10776174,-0.43570027,-0.31301767,3
491898842,491870098,396321,0.10238214,-0.42776322,-0.3120048,3
492346929,492324161,396321,0.115998544,-0.4178209,-0.32302427,3
492902110,492852350,396321,0.095307924,-0.4177578,-0.32320628,3
493392768,493376144,396321,0.08529854,-0.41787803,-0.3159009,3
493840898,493829036,396321,0.078907385,-0.41742203,-0.34623235,3
494417371,494353909,396321,0.029931767,-0.42659432,-0.33954054,3
494908019,494878403,396321,0.0028484666,-0.44365725,-0.3349273,3
495356485,495332270,396321,-0.07446836,-0.4506644,-0.27351123,3
495911341,495863103,396321,-0.08198766,-0.46340495,-0.24000338,3
496401932,496389958,396321,-0.08218044,-0.45453507,-0.2557329,3
496871647,496844593,396321,-0.07768782,-0.4610206,-0.23584825,3
497426341,497374474,396321,-0.08123056,-0.47039148,-0.23356669,3
497917472,497904640,396321,0.026073493,-0.47987956,-0.23588632,3
498386775,498357471,396321,0.17649257,-0.48438632,-0.09269954,3
498834946,498806804,396321,0.2834581,-0.41630203,0.08759338,3
499432647,499413322,396321,0.251621,-0.31806976,0.3151528,3
499880813,499867725,396321,0.18328491,-0.24912623,0.4205738,3
500350235,500322007,396321,0.13301453,-0.21899801,0.43095154,3
500905420,500852021,396321,0.10950973,-0.2514949,0.42161655,3
501396202,501381822,396321,0.10889684,-0.25674802,0.42257398,3
501844172,501832463,396321,0.10845336,-0.25602227,0.43302274,3
502420556,502360433,396321,0.10769,-0.25310168,0.43510458,3
502911152,502890594,396321,0.11493172,-0.25557047,0.44351077,3
503359645,503344852,396321,0.11792739,-0.25187844,0.44597232,3
503829083,503799118,396321,0.1096735,-0.2534932,0.43185788,3
504426866,504404744,396321,0.11108419,-0.25544518,0.43456128,3
504874988,504856981,396321,0.11105297,-0.25001281,0.43608946,3
505429694,505383239,396321,0.1050319,-0.25242275,0.43618193,3
505899244,505837630,396321,0.10448847,-0.25222516,0.43811736,3
506390366,506367699,396321,0.11199868,-0.25271517,0.44952548,3
506838665,506822387,396321,0.09052429,-0.2595247,0.43789783,3
507415212,507352330,396321,0.12149785,-0.24898767,0.42235133,3
507905749,507882028,396321,0.11168714,-0.24318343,0.4223075,3
508353762,508336766,396321,0.104148194,-0.24690229,0.44504222,3
508909091,508863881,396321,0.11331194,-0.25053564,0.44434333,3
509421006,509390837,396321,0.111856,-0.24873611,0.44446737,3
509869501,509838843,396321,0.11120491,-0.24636586,0.44205588,3
510424391,510365963,396321,0.095039584,-0.2506055,0.4361971,3
