timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
310902095,310901876,0.07771903,0.052428707,-0.15721297,0.9831049,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
311402152,311401917,0.11661379,0.0452732,-0.13641062,0.9827227,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
311902239,311901959,0.1452983,0.05135347,-0.10733214,0.98220724,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
312402209,312402000,0.1919493,0.047839638,-0.091009416,0.97600424,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
312902365,312902041,0.22314547,0.0476122,-0.06331015,0.9715612,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
313402305,313402083,0.25153697,0.052936006,-0.044629727,0.9653679,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
313902328,313902123,0.25218365,0.05223844,-0.026124025,0.9659152,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
314402349,314402163,0.2543406,0.057082836,-0.0012837859,0.9654279,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
314902443,314902204,0.2397635,0.05159856,-0.0041136537,0.9694504,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
315402450,315402245,0.21602342,0.05824846,0.0131333945,0.97456074,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
315902484,315902285,0.21188526,0.047906123,-0.0073205642,0.9760923,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
316402516,316402325,0.22898567,0.048503306,-0.012485611,0.97214055,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
316902572,316902366,0.20326556,0.045878075,0.006938639,0.9780236,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
317402592,317402406,0.18480417,0.05191334,0.009416842,0.9813582,-0.99832785,-2.438307e-09,1.7469284e-10,0.057806443,4
